1 2 0 0 S 
PyScripts Generated BCF file
1164
     60.00          0.000012469
     121.00          0.000012500
     182.00          0.000012500
     242.00          0.000012500
     302.00          0.000012469
     362.00          0.000012406
     423.00          0.000012406
     483.00          0.000012469
     544.00          0.000012344
     604.00          0.000012281
     665.00          0.000012313
     725.00          0.000012281
     785.00          0.000012063
     845.00          0.000012344
     906.00          0.000012344
     967.00          0.000012281
     1028.00          0.000012250
     1089.00          0.000012188
     1149.00          0.000012094
     1209.00          0.000012156
     1270.00          0.000012125
     1331.00          0.000012125
     1391.00          0.000012156
     1452.00          0.000012094
     1512.00          0.000012125
     1572.00          0.000012250
     1633.00          0.000012188
     1693.00          0.000012063
     1753.00          0.000011969
     1814.00          0.000011969
     1875.00          0.000012000
     1936.00          0.000012000
     1996.00          0.000012032
     2056.00          0.000012000
     2117.00          0.000012000
     2177.00          0.000012000
     2238.00          0.000011969
     2299.00          0.000011907
     2360.00          0.000011938
     2420.00          0.000011750
     2481.00          0.000011813
     2541.00          0.000011782
     2601.00          0.000011750
     2661.00          0.000011782
     2722.00          0.000011750
     2783.00          0.000011688
     2844.00          0.000011688
     2905.00          0.000011594
     2966.00          0.000011626
     3027.00          0.000011688
     3088.00          0.000011688
     3149.00          0.000011594
     3209.00          0.000011532
     3270.00          0.000011532
     3330.00          0.000011501
     3391.00          0.000011532
     3451.00          0.000011813
     3511.00          0.000011813
     3572.00          0.000011688
     3633.00          0.000011532
     3694.00          0.000011438
     3754.00          0.000011407
     3815.00          0.000011376
     3876.00          0.000011438
     3937.00          0.000011407
     3998.00          0.000011344
     4058.00          0.000011251
     4119.00          0.000011251
     4179.00          0.000011219
     4239.00          0.000011188
     4299.00          0.000011251
     4359.00          0.000011188
     4419.00          0.000011219
     4479.00          0.000011219
     4540.00          0.000011438
     4601.00          0.000011407
     4661.00          0.000011376
     4722.00          0.000011376
     4782.00          0.000011563
     4843.00          0.000011563
     4904.00          0.000011469
     4964.00          0.000011469
     5024.00          0.000011407
     5085.00          0.000011407
     5145.00          0.000011438
     5206.00          0.000011469
     5266.00          0.000011501
     5327.00          0.000011469
     5387.00          0.000011469
     5448.00          0.000011501
     5508.00          0.000011532
     5568.00          0.000011563
     5629.00          0.000011563
     5689.00          0.000011594
     5750.00          0.000011532
     5811.00          0.000011469
     5871.00          0.000011501
     5932.00          0.000011594
     5993.00          0.000011594
     6054.00          0.000011532
     6115.00          0.000011563
     6176.00          0.000011532
     6236.00          0.000011563
     6296.00          0.000011438
     6357.00          0.000011438
     6418.00          0.000011407
     6478.00          0.000011407
     6539.00          0.000011532
     6600.00          0.000011594
     6660.00          0.000011626
     6721.00          0.000011532
     6781.00          0.000011626
     6841.00          0.000011688
     6901.00          0.000011657
     6962.00          0.000011594
     7023.00          0.000011594
     7084.00          0.000011563
     7145.00          0.000011626
     7205.00          0.000011626
     7266.00          0.000011626
     7326.00          0.000011594
     7386.00          0.000011626
     7446.00          0.000011657
     7507.00          0.000011626
     7568.00          0.000011688
     7628.00          0.000011626
     7689.00          0.000011626
     7749.00          0.000011563
     7809.00          0.000011563
     7870.00          0.000011688
     7930.00          0.000011626
     7990.00          0.000011657
     8051.00          0.000011626
     8112.00          0.000011563
     8173.00          0.000011563
     8234.00          0.000011438
     8295.00          0.000011532
     8355.00          0.000011501
     8416.00          0.000011501
     8476.00          0.000011501
     8536.00          0.000011563
     8597.00          0.000011563
     8657.00          0.000011563
     8718.00          0.000011594
     8779.00          0.000011594
     8840.00          0.000011594
     8900.00          0.000011657
     8961.00          0.000011750
     9022.00          0.000011750
     9082.00          0.000011750
     9143.00          0.000011688
     9203.00          0.000011657
     9264.00          0.000011688
     9325.00          0.000011750
     9386.00          0.000011813
