ANNOTATIONS & RUN OPTIONS:
--------------------------
PyScripts Generated BCF file                                                    
 1 2 0 0 S
      1164

INPUT DATA:
-----------

     TIME (S)     FEE (Qty/S)
  4.2630000E+04  1.0689000E-05
  4.2690000E+04  1.0657000E-05
  4.2751000E+04  1.0689000E-05
  4.2812000E+04  1.0689000E-05
  4.2873000E+04  1.0626000E-05
  4.2934000E+04  1.0595000E-05
  4.2994000E+04  1.0657000E-05
  4.3054000E+04  1.0689000E-05
  4.3114000E+04  1.0657000E-05
  4.3175000E+04  1.0626000E-05
  4.3236000E+04  1.0564000E-05
  4.3297000E+04  1.0501000E-05
  4.3358000E+04  1.0470000E-05
  4.3419000E+04  1.0470000E-05
  4.3479000E+04  1.0470000E-05
  4.3539000E+04  1.0470000E-05
  4.3599000E+04  1.0439000E-05
  4.3660000E+04  1.0439000E-05
  4.3720000E+04  1.0439000E-05
  4.3781000E+04  1.0501000E-05
  4.3842000E+04  1.0532000E-05
  4.3903000E+04  1.0564000E-05
  4.3964000E+04  1.0564000E-05
  4.4024000E+04  1.0595000E-05
  4.4084000E+04  1.0564000E-05
  4.4144000E+04  1.0532000E-05
  4.4204000E+04  1.0532000E-05
  4.4265000E+04  1.0532000E-05
  4.4326000E+04  1.0439000E-05
  4.4387000E+04  1.0407000E-05
  4.4447000E+04  1.0470000E-05
  4.4508000E+04  1.0189000E-05
  4.4568000E+04  1.0407000E-05
  4.4628000E+04  1.0345000E-05
  4.4689000E+04  1.0345000E-05
  4.4749000E+04  1.0532000E-05
  4.4810000E+04  1.0532000E-05
  4.4871000E+04  1.0439000E-05
  4.4932000E+04  1.0376000E-05
  4.4992000E+04  1.0407000E-05
  4.5053000E+04  1.0439000E-05
  4.5113000E+04  1.0501000E-05
  4.5174000E+04  1.0439000E-05
  4.5235000E+04  1.0439000E-05
  4.5296000E+04  1.0501000E-05
  4.5357000E+04  1.0501000E-05
  4.5417000E+04  1.0439000E-05
  4.5478000E+04  1.0470000E-05
  4.5538000E+04  1.0501000E-05
  4.5599000E+04  1.0564000E-05
  4.5659000E+04  1.0501000E-05
  4.5720000E+04  1.0407000E-05
  4.5780000E+04  1.0439000E-05
  4.5840000E+04  1.0376000E-05
  4.5901000E+04  1.0470000E-05
  4.5962000E+04  1.0470000E-05
  4.6022000E+04  1.0376000E-05
  4.6082000E+04  1.0314000E-05
  4.6142000E+04  1.0314000E-05
  4.6202000E+04  1.0251000E-05
  4.6262000E+04  1.0283000E-05
  4.6322000E+04  1.0251000E-05
  4.6383000E+04  1.0283000E-05
  4.6444000E+04  1.0189000E-05
  4.6504000E+04  1.0220000E-05
  4.6564000E+04  1.0033000E-05
  4.6625000E+04  1.0220000E-05
  4.6685000E+04  1.0064000E-05
  4.6745000E+04  9.9390000E-06
  4.6805000E+04  9.9390000E-06
  4.6866000E+04  9.8140000E-06
  4.6927000E+04  9.6890000E-06
  4.6988000E+04  9.8770000E-06
  4.7049000E+04  9.9390000E-06
  4.7110000E+04  9.9390000E-06
  4.7170000E+04  9.9390000E-06
  4.7230000E+04  9.9700000E-06
  4.7290000E+04  1.0001000E-05
  4.7351000E+04  9.9080000E-06
  4.7412000E+04  9.6890000E-06
  4.7473000E+04  9.9080000E-06
  4.7534000E+04  9.7830000E-06
  4.7595000E+04  9.7200000E-06
  4.7656000E+04  9.6890000E-06
  4.7716000E+04  9.7520000E-06
  4.7776000E+04  9.9390000E-06
  4.7836000E+04  1.0158000E-05
  4.7896000E+04  1.0251000E-05
  4.7957000E+04  1.0158000E-05
  4.8017000E+04  1.0220000E-05
  4.8078000E+04  1.0283000E-05
  4.8138000E+04  1.0345000E-05
  4.8199000E+04  1.0314000E-05
  4.8259000E+04  1.0220000E-05
  4.8319000E+04  1.0220000E-05
  4.8380000E+04  1.0345000E-05
  4.8441000E+04  1.0251000E-05
  4.8502000E+04  1.0376000E-05
  4.8562000E+04  1.0532000E-05
  4.8623000E+04  1.0626000E-05
  4.8683000E+04  1.0564000E-05
  4.8743000E+04  1.0532000E-05
  4.8804000E+04  1.0376000E-05
  4.8864000E+04  1.0251000E-05
  4.8925000E+04  1.0189000E-05
  4.8986000E+04  1.0345000E-05
  4.9046000E+04  1.0439000E-05
  4.9107000E+04  1.0439000E-05
  4.9167000E+04  1.0126000E-05
  4.9227000E+04  1.0158000E-05
  4.9287000E+04  1.0033000E-05
  4.9347000E+04  9.9700000E-06
  4.9408000E+04  1.0001000E-05
  4.9469000E+04  1.0033000E-05
  4.9530000E+04  9.9390000E-06
  4.9591000E+04  1.0033000E-05
  4.9652000E+04  1.0189000E-05
  4.9712000E+04  1.0033000E-05
  4.9773000E+04  1.0064000E-05
  4.9833000E+04  1.0095000E-05
  4.9894000E+04  1.0126000E-05
  4.9955000E+04  1.0001000E-05
  5.0015000E+04  1.0064000E-05
  5.0075000E+04  1.0158000E-05
  5.0136000E+04  1.0189000E-05
  5.0197000E+04  1.0064000E-05
  5.0257000E+04  1.0033000E-05
  5.0317000E+04  1.0095000E-05
  5.0377000E+04  1.0158000E-05
  5.0437000E+04  1.0189000E-05
  5.0498000E+04  1.0376000E-05
  5.0559000E+04  1.0345000E-05
  5.0620000E+04  1.0283000E-05
  5.0681000E+04  1.0251000E-05
  5.0742000E+04  1.0376000E-05
  5.0802000E+04  1.0251000E-05
  5.0863000E+04  1.0283000E-05
  5.0923000E+04  1.0189000E-05
  5.0984000E+04  1.0158000E-05
  5.1045000E+04  1.0220000E-05
  5.1106000E+04  1.0126000E-05
  5.1166000E+04  1.0220000E-05
  5.1227000E+04  1.0439000E-05
  5.1288000E+04  1.0314000E-05
  5.1349000E+04  1.0314000E-05
  5.1409000E+04  1.0407000E-05
  5.1469000E+04  1.0470000E-05
  5.1530000E+04  1.0314000E-05
  5.1590000E+04  1.0314000E-05
  5.1651000E+04  1.0251000E-05
  5.1712000E+04  1.0220000E-05
  5.1772000E+04  1.0220000E-05
  5.1833000E+04  1.0220000E-05
  5.1894000E+04  1.0189000E-05
  5.1954000E+04  1.0220000E-05
  5.2014000E+04  1.0439000E-05
  5.2075000E+04  1.0470000E-05
  5.2135000E+04  1.0532000E-05
  5.2196000E+04  1.0501000E-05
  5.2257000E+04  1.0033000E-05
  5.2318000E+04  1.0564000E-05
  5.2379000E+04  1.0689000E-05
  5.2439000E+04  1.0657000E-05
  5.2499000E+04  1.0595000E-05
  5.2560000E+04  1.0532000E-05
  5.2620000E+04  1.0564000E-05
  5.2681000E+04  1.0501000E-05
  5.2742000E+04  1.0501000E-05
  5.2802000E+04  1.0501000E-05
  5.2863000E+04  1.0345000E-05
  5.2924000E+04  1.0283000E-05
  5.2984000E+04  1.0314000E-05
  5.3044000E+04  1.0314000E-05
  5.3105000E+04  1.0407000E-05
  5.3166000E+04  1.0470000E-05
  5.3226000E+04  1.0439000E-05
  5.3286000E+04  1.0595000E-05
  5.3347000E+04  1.0564000E-05
  5.3408000E+04  1.0532000E-05
  5.3468000E+04  1.0501000E-05
  5.3528000E+04  1.0470000E-05
  5.3588000E+04  1.0283000E-05
  5.3649000E+04  1.0283000E-05
  5.3709000E+04  1.0189000E-05
  5.3770000E+04  1.0189000E-05
  5.3830000E+04  1.0283000E-05
  5.3890000E+04  1.0189000E-05
  5.3950000E+04  1.0251000E-05
  5.4010000E+04  1.0283000E-05
  5.4071000E+04  1.0251000E-05
  5.4132000E+04  1.0158000E-05
  5.4193000E+04  1.0407000E-05
  5.4253000E+04  1.0376000E-05
  5.4314000E+04  1.0407000E-05
  5.4375000E+04  1.0126000E-05
  5.4435000E+04  1.0095000E-05
  5.4495000E+04  1.0033000E-05
  5.4555000E+04  1.0126000E-05
  5.4616000E+04  9.9390000E-06
  5.4677000E+04  9.9700000E-06
  5.4737000E+04  1.0126000E-05
  5.4798000E+04  9.9700000E-06
  5.4859000E+04  1.0158000E-05
  5.4919000E+04  1.0095000E-05
  5.4979000E+04  1.0283000E-05
  5.5040000E+04  1.0283000E-05
  5.5101000E+04  1.0345000E-05
  5.5162000E+04  1.0251000E-05
  5.5223000E+04  1.0283000E-05
  5.5284000E+04  1.0314000E-05
  5.5344000E+04  1.0033000E-05
  5.5404000E+04  1.0158000E-05
  5.5464000E+04  1.0095000E-05
  5.5524000E+04  9.8770000E-06
  5.5585000E+04  1.0001000E-05
  5.5646000E+04  1.0033000E-05
  5.5707000E+04  9.9390000E-06
  5.5767000E+04  9.9390000E-06
  5.5827000E+04  9.7520000E-06
  5.5888000E+04  9.7830000E-06
  5.5948000E+04  9.9390000E-06
  5.6008000E+04  9.9390000E-06
  5.6069000E+04  9.9700000E-06
  5.6129000E+04  1.0001000E-05
  5.6190000E+04  9.9080000E-06
  5.6251000E+04  9.8770000E-06
  5.6311000E+04  9.9700000E-06
  5.6372000E+04  1.0095000E-05
  5.6432000E+04  1.0064000E-05
  5.6492000E+04  1.0189000E-05
  5.6552000E+04  1.0095000E-05
  5.6612000E+04  1.0064000E-05
  5.6673000E+04  1.0064000E-05
  5.6734000E+04  1.0158000E-05
  5.6795000E+04  1.0126000E-05
  5.6856000E+04  1.0095000E-05
  5.6917000E+04  1.0095000E-05
  5.6978000E+04  1.0064000E-05
  5.7038000E+04  1.0001000E-05
  5.7099000E+04  9.9080000E-06
  5.7160000E+04  1.0001000E-05
  5.7221000E+04  1.0064000E-05
  5.7281000E+04  1.0033000E-05
  5.7341000E+04  9.9390000E-06
  5.7402000E+04  9.9080000E-06
  5.7462000E+04  1.0064000E-05
  5.7523000E+04  1.0095000E-05
  5.7584000E+04  1.0095000E-05
  5.7645000E+04  1.0064000E-05
  5.7705000E+04  9.8450000E-06
  5.7766000E+04  9.9700000E-06
  5.7826000E+04  9.8450000E-06
  5.7886000E+04  9.9700000E-06
  5.7946000E+04  1.0220000E-05
  5.8007000E+04  1.0158000E-05
  5.8067000E+04  1.0189000E-05
  5.8127000E+04  1.0064000E-05
  5.8187000E+04  1.0033000E-05
  5.8248000E+04  1.0001000E-05
  5.8308000E+04  1.0064000E-05
  5.8369000E+04  1.0126000E-05
  5.8430000E+04  1.0095000E-05
  5.8490000E+04  1.0064000E-05
  5.8550000E+04  1.0064000E-05
  5.8610000E+04  9.9390000E-06
  5.8670000E+04  1.0033000E-05
  5.8731000E+04  9.9080000E-06
  5.8792000E+04  9.8140000E-06
  5.8852000E+04  9.8140000E-06
  5.8912000E+04  9.9080000E-06
  5.8972000E+04  9.7830000E-06
  5.9033000E+04  9.7830000E-06
  5.9093000E+04  9.7830000E-06
  5.9153000E+04  1.0064000E-05
  5.9214000E+04  1.0001000E-05
  5.9275000E+04  9.9080000E-06
  5.9335000E+04  1.0001000E-05
  5.9396000E+04  1.0095000E-05
  5.9456000E+04  1.0126000E-05
  5.9516000E+04  1.0001000E-05
  5.9576000E+04  1.0064000E-05
  5.9637000E+04  1.0158000E-05
  5.9698000E+04  1.0407000E-05
  5.9759000E+04  1.0283000E-05
  5.9819000E+04  1.0220000E-05
  5.9879000E+04  1.0314000E-05
  5.9940000E+04  1.0158000E-05
  6.0000000E+04  1.0189000E-05
  6.0060000E+04  1.0220000E-05
  6.0120000E+04  1.0251000E-05
  6.0181000E+04  1.0314000E-05
  6.0242000E+04  1.0283000E-05
  6.0303000E+04  1.0189000E-05
  6.0363000E+04  1.0126000E-05
  6.0424000E+04  1.0251000E-05
  6.0484000E+04  1.0345000E-05
  6.0545000E+04  1.0220000E-05
  6.0605000E+04  1.0220000E-05
  6.0666000E+04  1.0251000E-05
  6.0726000E+04  1.0314000E-05
  6.0787000E+04  1.0376000E-05
  6.0848000E+04  1.0283000E-05
  6.0909000E+04  1.0345000E-05
  6.0969000E+04  1.0283000E-05
  6.1030000E+04  1.0251000E-05
  6.1090000E+04  1.0251000E-05
  6.1151000E+04  1.0283000E-05
  6.1212000E+04  1.0251000E-05
  6.1272000E+04  1.0283000E-05
  6.1333000E+04  1.0251000E-05
  6.1394000E+04  1.0251000E-05
  6.1454000E+04  1.0189000E-05
  6.1515000E+04  1.0158000E-05
  6.1576000E+04  9.9390000E-06
  6.1636000E+04  1.0064000E-05
  6.1696000E+04  1.0126000E-05
  6.1757000E+04  1.0126000E-05
  6.1818000E+04  1.0064000E-05
  6.1878000E+04  1.0064000E-05
  6.1939000E+04  1.0001000E-05
  6.2000000E+04  1.0158000E-05
  6.2061000E+04  1.0158000E-05
  6.2121000E+04  1.0064000E-05
  6.2182000E+04  1.0095000E-05
  6.2243000E+04  1.0376000E-05
  6.2304000E+04  1.0033000E-05
  6.2364000E+04  1.0033000E-05
  6.2425000E+04  9.9080000E-06
  6.2486000E+04  9.8140000E-06
  6.2546000E+04  9.8140000E-06
  6.2606000E+04  9.8140000E-06
  6.2666000E+04  9.8770000E-06
  6.2726000E+04  1.0001000E-05
  6.2786000E+04  9.6890000E-06
  6.2847000E+04  9.9390000E-06
  6.2908000E+04  9.9390000E-06
  6.2969000E+04  9.9390000E-06
  6.3030000E+04  9.5640000E-06
  6.3091000E+04  9.7200000E-06
  6.3151000E+04  9.8140000E-06
  6.3212000E+04  9.8770000E-06
  6.3273000E+04  9.9080000E-06
  6.3334000E+04  1.0376000E-05
  6.3395000E+04  1.0158000E-05
  6.3456000E+04  1.0158000E-05
  6.3517000E+04  1.0314000E-05
  6.3578000E+04  1.0501000E-05
  6.3638000E+04  1.0251000E-05
  6.3699000E+04  1.0345000E-05
  6.3760000E+04  1.0439000E-05
  6.3821000E+04  1.0283000E-05
  6.3882000E+04  1.0001000E-05
  6.3942000E+04  1.0095000E-05
  6.4003000E+04  1.0158000E-05
  6.4063000E+04  1.0095000E-05
  6.4124000E+04  1.0033000E-05
  6.4184000E+04  1.0220000E-05
  6.4245000E+04  9.8450000E-06
  6.4306000E+04  9.9390000E-06
  6.4367000E+04  9.9700000E-06
  6.4427000E+04  1.0189000E-05
  6.4487000E+04  1.0095000E-05
  6.4547000E+04  1.0283000E-05
  6.4607000E+04  1.0283000E-05
  6.4667000E+04  1.0220000E-05
  6.4728000E+04  1.0158000E-05
  6.4789000E+04  1.0283000E-05
  6.4850000E+04  1.0158000E-05
  6.4910000E+04  1.0189000E-05
  6.4971000E+04  1.0251000E-05
  6.5031000E+04  1.0220000E-05
  6.5092000E+04  1.0314000E-05
  6.5152000E+04  1.0314000E-05
  6.5213000E+04  1.0345000E-05
  6.5274000E+04  1.0376000E-05
  6.5334000E+04  1.0251000E-05
  6.5395000E+04  1.0314000E-05
  6.5456000E+04  9.9390000E-06
  6.5517000E+04  9.8140000E-06
  6.5577000E+04  9.9080000E-06
  6.5637000E+04  9.9080000E-06
  6.5697000E+04  9.9390000E-06
  6.5757000E+04  9.5950000E-06
  6.5818000E+04  9.5950000E-06
  6.5879000E+04  9.6580000E-06
  6.5940000E+04  9.6890000E-06
  6.6001000E+04  9.7830000E-06
  6.6061000E+04  9.7200000E-06
  6.6121000E+04  9.5330000E-06
  6.6181000E+04  9.4080000E-06
  6.6242000E+04  9.5020000E-06
  6.6303000E+04  9.5020000E-06
  6.6364000E+04  9.4700000E-06
  6.6424000E+04  9.2830000E-06
  6.6485000E+04  9.4700000E-06
  6.6546000E+04  9.5330000E-06
  6.6606000E+04  9.5020000E-06
  6.6667000E+04  9.6580000E-06
  6.6728000E+04  9.6270000E-06
  6.6788000E+04  9.5330000E-06
  6.6848000E+04  9.5640000E-06
  6.6908000E+04  9.4390000E-06
  6.6969000E+04  9.5330000E-06
  6.7030000E+04  9.4700000E-06
  6.7091000E+04  9.5330000E-06
  6.7151000E+04  9.5020000E-06
  6.7211000E+04  9.5020000E-06
  6.7271000E+04  9.6580000E-06
  6.7332000E+04  9.8140000E-06
  6.7393000E+04  9.7830000E-06
  6.7454000E+04  9.8140000E-06
  6.7514000E+04  9.5640000E-06
  6.7575000E+04  9.8140000E-06
  6.7636000E+04  9.7520000E-06
  6.7696000E+04  9.6890000E-06
  6.7757000E+04  9.6580000E-06
  6.7817000E+04  9.5950000E-06
  6.7877000E+04  9.6270000E-06
  6.7937000E+04  9.6580000E-06
  6.7997000E+04  9.5950000E-06
  6.8058000E+04  9.4390000E-06
  6.8119000E+04  9.3460000E-06
  6.8180000E+04  9.3140000E-06
  6.8241000E+04  9.3770000E-06
  6.8301000E+04  9.4390000E-06
  6.8361000E+04  9.4080000E-06
  6.8421000E+04  9.4390000E-06
  6.8481000E+04  9.3770000E-06
  6.8541000E+04  9.4700000E-06
  6.8602000E+04  9.5640000E-06
  6.8663000E+04  9.3460000E-06
  6.8724000E+04  9.2210000E-06
  6.8785000E+04  9.3460000E-06
  6.8845000E+04  9.1270000E-06
  6.8906000E+04  9.2830000E-06
  6.8967000E+04  9.5020000E-06
  6.9027000E+04  9.4080000E-06
  6.9087000E+04  9.2830000E-06
  6.9147000E+04  9.4080000E-06
  6.9208000E+04  9.4390000E-06
  6.9269000E+04  9.4700000E-06
  6.9329000E+04  9.4390000E-06
  6.9389000E+04  9.4700000E-06
  6.9449000E+04  9.4080000E-06
  6.9509000E+04  9.4390000E-06
  6.9569000E+04  9.3460000E-06
  6.9630000E+04  9.4080000E-06
  6.9690000E+04  9.4700000E-06
  6.9751000E+04  9.5640000E-06
  6.9812000E+04  9.5640000E-06
  6.9873000E+04  9.5020000E-06
  6.9934000E+04  9.4700000E-06
  6.9995000E+04  9.5020000E-06
  7.0055000E+04  9.5020000E-06
  7.0115000E+04  9.4390000E-06
  7.0176000E+04  9.5330000E-06
  7.0236000E+04  9.5020000E-06
  7.0297000E+04  9.4700000E-06
  7.0358000E+04  9.1580000E-06
  7.0418000E+04  3.8000000E-08

 TRANSFORMED (DIFFERENTIAL) DATA:

     TIME (S)     FEE (Qty/S)
  6.0000000E+01  1.2469000E-05
  6.1000000E+01  1.2500000E-05
  6.1000000E+01  1.2500000E-05
  6.0000000E+01  1.2500000E-05
  6.0000000E+01  1.2469000E-05
  6.0000000E+01  1.2406000E-05
  6.1000000E+01  1.2406000E-05
  6.0000000E+01  1.2469000E-05
  6.1000000E+01  1.2344000E-05
  6.0000000E+01  1.2281000E-05
  6.1000000E+01  1.2313000E-05
  6.0000000E+01  1.2281000E-05
  6.0000000E+01  1.2063000E-05
  6.0000000E+01  1.2344000E-05
  6.1000000E+01  1.2344000E-05
  6.1000000E+01  1.2281000E-05
  6.1000000E+01  1.2250000E-05
  6.1000000E+01  1.2188000E-05
  6.0000000E+01  1.2094000E-05
  6.0000000E+01  1.2156000E-05
  6.1000000E+01  1.2125000E-05
  6.1000000E+01  1.2125000E-05
  6.0000000E+01  1.2156000E-05
  6.1000000E+01  1.2094000E-05
  6.0000000E+01  1.2125000E-05
  6.0000000E+01  1.2250000E-05
  6.1000000E+01  1.2188000E-05
  6.0000000E+01  1.2063000E-05
  6.0000000E+01  1.1969000E-05
  6.1000000E+01  1.1969000E-05
  6.1000000E+01  1.2000000E-05
  6.1000000E+01  1.2000000E-05
  6.0000000E+01  1.2032000E-05
  6.0000000E+01  1.2000000E-05
  6.1000000E+01  1.2000000E-05
  6.0000000E+01  1.2000000E-05
  6.1000000E+01  1.1969000E-05
  6.1000000E+01  1.1907000E-05
  6.1000000E+01  1.1938000E-05
  6.0000000E+01  1.1750000E-05
  6.1000000E+01  1.1813000E-05
  6.0000000E+01  1.1782000E-05
  6.0000000E+01  1.1750000E-05
  6.0000000E+01  1.1782000E-05
  6.1000000E+01  1.1750000E-05
  6.1000000E+01  1.1688000E-05
  6.1000000E+01  1.1688000E-05
  6.1000000E+01  1.1594000E-05
  6.1000000E+01  1.1626000E-05
  6.1000000E+01  1.1688000E-05
  6.1000000E+01  1.1688000E-05
  6.1000000E+01  1.1594000E-05
  6.0000000E+01  1.1532000E-05
  6.1000000E+01  1.1532000E-05
  6.0000000E+01  1.1501000E-05
  6.1000000E+01  1.1532000E-05
  6.0000000E+01  1.1813000E-05
  6.0000000E+01  1.1813000E-05
  6.1000000E+01  1.1688000E-05
  6.1000000E+01  1.1532000E-05
  6.1000000E+01  1.1438000E-05
  6.0000000E+01  1.1407000E-05
  6.1000000E+01  1.1376000E-05
  6.1000000E+01  1.1438000E-05
  6.1000000E+01  1.1407000E-05
  6.1000000E+01  1.1344000E-05
  6.0000000E+01  1.1251000E-05
  6.1000000E+01  1.1251000E-05
  6.0000000E+01  1.1219000E-05
  6.0000000E+01  1.1188000E-05
  6.0000000E+01  1.1251000E-05
  6.0000000E+01  1.1188000E-05
  6.0000000E+01  1.1219000E-05
  6.0000000E+01  1.1219000E-05
  6.1000000E+01  1.1438000E-05
  6.1000000E+01  1.1407000E-05
  6.0000000E+01  1.1376000E-05
  6.1000000E+01  1.1376000E-05
  6.0000000E+01  1.1563000E-05
  6.1000000E+01  1.1563000E-05
  6.1000000E+01  1.1469000E-05
  6.0000000E+01  1.1469000E-05
  6.0000000E+01  1.1407000E-05
  6.1000000E+01  1.1407000E-05
  6.0000000E+01  1.1438000E-05
  6.1000000E+01  1.1469000E-05
  6.0000000E+01  1.1501000E-05
  6.1000000E+01  1.1469000E-05
  6.0000000E+01  1.1469000E-05
  6.1000000E+01  1.1501000E-05
  6.0000000E+01  1.1532000E-05
  6.0000000E+01  1.1563000E-05
  6.1000000E+01  1.1563000E-05
  6.0000000E+01  1.1594000E-05
  6.1000000E+01  1.1532000E-05
  6.1000000E+01  1.1469000E-05
  6.0000000E+01  1.1501000E-05
  6.1000000E+01  1.1594000E-05
  6.1000000E+01  1.1594000E-05
  6.1000000E+01  1.1532000E-05
  6.1000000E+01  1.1563000E-05
  6.1000000E+01  1.1532000E-05
  6.0000000E+01  1.1563000E-05
  6.0000000E+01  1.1438000E-05
  6.1000000E+01  1.1438000E-05
  6.1000000E+01  1.1407000E-05
  6.0000000E+01  1.1407000E-05
  6.1000000E+01  1.1532000E-05
  6.1000000E+01  1.1594000E-05
  6.0000000E+01  1.1626000E-05
  6.1000000E+01  1.1532000E-05
  6.0000000E+01  1.1626000E-05
  6.0000000E+01  1.1688000E-05
  6.0000000E+01  1.1657000E-05
  6.1000000E+01  1.1594000E-05
  6.1000000E+01  1.1594000E-05
  6.1000000E+01  1.1563000E-05
  6.1000000E+01  1.1626000E-05
  6.0000000E+01  1.1626000E-05
  6.1000000E+01  1.1626000E-05
  6.0000000E+01  1.1594000E-05
  6.0000000E+01  1.1626000E-05
  6.0000000E+01  1.1657000E-05
  6.1000000E+01  1.1626000E-05
  6.1000000E+01  1.1688000E-05
  6.0000000E+01  1.1626000E-05
  6.1000000E+01  1.1626000E-05
  6.0000000E+01  1.1563000E-05
  6.0000000E+01  1.1563000E-05
  6.1000000E+01  1.1688000E-05
  6.0000000E+01  1.1626000E-05
  6.0000000E+01  1.1657000E-05
  6.1000000E+01  1.1626000E-05
  6.1000000E+01  1.1563000E-05
  6.1000000E+01  1.1563000E-05
  6.1000000E+01  1.1438000E-05
  6.1000000E+01  1.1532000E-05
  6.0000000E+01  1.1501000E-05
  6.1000000E+01  1.1501000E-05
  6.0000000E+01  1.1501000E-05
  6.0000000E+01  1.1563000E-05
  6.1000000E+01  1.1563000E-05
  6.0000000E+01  1.1563000E-05
  6.1000000E+01  1.1594000E-05
  6.1000000E+01  1.1594000E-05
  6.1000000E+01  1.1594000E-05
  6.0000000E+01  1.1657000E-05
  6.1000000E+01  1.1750000E-05
  6.1000000E+01  1.1750000E-05
  6.0000000E+01  1.1750000E-05
  6.1000000E+01  1.1688000E-05
  6.0000000E+01  1.1657000E-05
  6.1000000E+01  1.1688000E-05
  6.1000000E+01  1.1750000E-05
  6.1000000E+01  1.1813000E-05
  6.1000000E+01  1.1813000E-05
  6.0000000E+01  1.1813000E-05
  6.1000000E+01  1.1782000E-05
  6.1000000E+01  1.1813000E-05
  6.0000000E+01  1.1844000E-05
  6.1000000E+01  1.1813000E-05
  6.0000000E+01  1.1782000E-05
  6.1000000E+01  1.1938000E-05
  6.1000000E+01  1.1844000E-05
  6.1000000E+01  1.1813000E-05
  6.1000000E+01  1.1813000E-05
  6.0000000E+01  1.1782000E-05
  6.0000000E+01  1.1688000E-05
  6.0000000E+01  1.1719000E-05
  6.0000000E+01  1.1750000E-05
  6.1000000E+01  1.1750000E-05
  6.1000000E+01  1.1688000E-05
  6.1000000E+01  1.1688000E-05
  6.1000000E+01  1.1657000E-05
  6.1000000E+01  1.1688000E-05
  6.1000000E+01  1.1750000E-05
  6.1000000E+01  1.1657000E-05
  6.0000000E+01  1.1657000E-05
  6.0000000E+01  1.1594000E-05
  6.1000000E+01  1.1563000E-05
  6.0000000E+01  1.1688000E-05
  6.1000000E+01  1.1626000E-05
  6.1000000E+01  1.1657000E-05
  6.1000000E+01  1.1657000E-05
  6.0000000E+01  1.1626000E-05
  6.1000000E+01  1.1626000E-05
  6.0000000E+01  1.1594000E-05
  6.0000000E+01  1.1563000E-05
  6.1000000E+01  1.1438000E-05
  6.0000000E+01  1.1532000E-05
  6.0000000E+01  1.1501000E-05
  6.1000000E+01  1.1469000E-05
  6.1000000E+01  1.1501000E-05
  6.0000000E+01  1.1563000E-05
  6.0000000E+01  1.1563000E-05
  6.1000000E+01  1.1501000E-05
  6.0000000E+01  1.1501000E-05
  6.1000000E+01  1.1438000E-05
  6.1000000E+01  1.1469000E-05
  6.1000000E+01  1.1438000E-05
  6.1000000E+01  1.1438000E-05
  6.1000000E+01  1.1501000E-05
  6.0000000E+01  1.1469000E-05
  6.1000000E+01  1.1469000E-05
  6.0000000E+01  1.1469000E-05
  6.0000000E+01  1.1438000E-05
  6.0000000E+01  1.1251000E-05
  6.0000000E+01  1.1501000E-05
  6.1000000E+01  1.1438000E-05
  6.1000000E+01  1.1407000E-05
  6.1000000E+01  1.1407000E-05
  6.1000000E+01  1.1438000E-05
  6.1000000E+01  1.1438000E-05
  6.1000000E+01  1.1376000E-05
  6.0000000E+01  1.1313000E-05
  6.0000000E+01  1.1313000E-05
  6.0000000E+01  1.1282000E-05
  6.1000000E+01  1.1157000E-05
  6.0000000E+01  1.1282000E-05
  6.1000000E+01  1.1282000E-05
  6.0000000E+01  1.1188000E-05
  6.1000000E+01  1.1126000E-05
  6.0000000E+01  1.1126000E-05
  6.1000000E+01  1.1251000E-05
  6.0000000E+01  1.1282000E-05
  6.1000000E+01  1.1251000E-05
  6.1000000E+01  1.1251000E-05
  6.1000000E+01  1.1282000E-05
  6.1000000E+01  1.1157000E-05
  6.0000000E+01  1.1251000E-05
  6.0000000E+01  1.1188000E-05
  6.0000000E+01  1.1188000E-05
  6.1000000E+01  1.1188000E-05
  6.0000000E+01  1.1157000E-05
  6.1000000E+01  1.1157000E-05
  6.0000000E+01  1.1095000E-05
  6.1000000E+01  1.1157000E-05
  6.0000000E+01  1.1157000E-05
  6.1000000E+01  1.1126000E-05
  6.1000000E+01  1.1126000E-05
  6.1000000E+01  1.1188000E-05
  6.1000000E+01  1.1001000E-05
  6.0000000E+01  1.1157000E-05
  6.0000000E+01  1.1157000E-05
  6.1000000E+01  1.0970000E-05
  6.0000000E+01  1.1063000E-05
  6.1000000E+01  1.1157000E-05
  6.1000000E+01  1.1157000E-05
  6.1000000E+01  1.0532000E-05
  6.1000000E+01  1.1126000E-05
  6.0000000E+01  1.1126000E-05
  6.1000000E+01  1.1157000E-05
  6.0000000E+01  1.0532000E-05
  6.1000000E+01  1.0689000E-05
  6.1000000E+01  1.1063000E-05
  6.0000000E+01  1.1095000E-05
  6.1000000E+01  1.1095000E-05
  6.1000000E+01  1.1063000E-05
  6.1000000E+01  1.1063000E-05
  6.1000000E+01  1.1001000E-05
  6.1000000E+01  1.1032000E-05
  6.1000000E+01  1.1032000E-05
  6.0000000E+01  1.1032000E-05
  6.1000000E+01  1.0970000E-05
  6.0000000E+01  1.1001000E-05
  6.1000000E+01  1.0813000E-05
  6.0000000E+01  1.1001000E-05
  6.1000000E+01  1.0813000E-05
  6.1000000E+01  1.0782000E-05
