   E (MeV)	Unadj. F×Eavg	Adj. F×Eavg
 1.00000E-10	 1.92785E+05	 1.88713E+05
 1.00000E-09	 1.92785E+05	 1.88713E+05
 1.00000E-09	 1.92763E+05	 1.88706E+05
 1.00000E-08	 1.92763E+05	 1.88706E+05
 1.00000E-08	 4.00230E+05	 3.91825E+05
 2.30000E-08	 4.00230E+05	 3.91825E+05
 2.30000E-08	 4.25967E+05	 4.17038E+05
 5.00000E-08	 4.25967E+05	 4.17038E+05
 5.00000E-08	 7.62049E+05	 7.46128E+05
 7.60000E-08	 7.62049E+05	 7.46128E+05
 7.60000E-08	 7.67702E+05	 7.51769E+05
 1.15000E-07	 7.67702E+05	 7.51769E+05
 1.15000E-07	 8.08003E+05	 7.91433E+05
 1.70000E-07	 8.08003E+05	 7.91433E+05
 1.70000E-07	 7.73291E+05	 7.57751E+05
 2.55000E-07	 7.73291E+05	 7.57751E+05
 2.55000E-07	 7.76233E+05	 7.61125E+05
 3.80000E-07	 7.76233E+05	 7.61125E+05
 3.80000E-07	 8.21790E+05	 8.06540E+05
 5.50000E-07	 8.21790E+05	 8.06540E+05
 5.50000E-07	 7.03387E+05	 6.91188E+05
 8.40000E-07	 7.03387E+05	 6.91188E+05
 8.40000E-07	 6.91449E+05	 6.80529E+05
 1.27500E-06	 6.91449E+05	 6.80529E+05
 1.27500E-06	 6.93307E+05	 6.83681E+05
 1.90000E-06	 6.93307E+05	 6.83681E+05
 1.90000E-06	 6.75916E+05	 6.68067E+05
 2.80000E-06	 6.75916E+05	 6.68067E+05
 2.80000E-06	 5.88317E+05	 5.83026E+05
 4.25000E-06	 5.88317E+05	 5.83026E+05
 4.25000E-06	 8.57610E+05	 8.52415E+05
 6.30000E-06	 8.57610E+05	 8.52415E+05
 6.30000E-06	 6.28352E+06	 6.26565E+06
 9.20000E-06	 6.28352E+06	 6.26565E+06
 9.20000E-06	 6.78153E+06	 6.78548E+06
 1.35000E-05	 6.78153E+06	 6.78548E+06
 1.35000E-05	 1.62352E+07	 1.63023E+07
 2.10000E-05	 1.62352E+07	 1.63023E+07
 2.10000E-05	 1.73037E+07	 1.74377E+07
 3.00000E-05	 1.73037E+07	 1.74377E+07
 3.00000E-05	 2.79392E+07	 2.82559E+07
 4.50000E-05	 2.79392E+07	 2.82559E+07
 4.50000E-05	 4.85977E+07	 4.93167E+07
 6.90000E-05	 4.85977E+07	 4.93167E+07
 6.90000E-05	 6.34247E+07	 6.45712E+07
 1.00000E-04	 6.34247E+07	 6.45712E+07
 1.00000E-04	 7.69117E+07	 7.85395E+07
 1.35000E-04	 7.69117E+07	 7.85395E+07
 1.35000E-04	 9.20313E+07	 9.42428E+07
 1.70000E-04	 9.20313E+07	 9.42428E+07
 1.70000E-04	 9.53522E+07	 9.78888E+07
 2.20000E-04	 9.53522E+07	 9.78888E+07
 2.20000E-04	 1.07901E+08	 1.11014E+08
 2.80000E-04	 1.07901E+08	 1.11014E+08
 2.80000E-04	 1.13806E+08	 1.17308E+08
 3.60000E-04	 1.13806E+08	 1.17308E+08
 3.60000E-04	 1.11171E+08	 1.14773E+08
 4.50000E-04	 1.11171E+08	 1.14773E+08
 4.50000E-04	 1.19443E+08	 1.23475E+08
 5.75000E-04	 1.19443E+08	 1.23475E+08
 5.75000E-04	 1.25830E+08	 1.30212E+08
 7.60000E-04	 1.25830E+08	 1.30212E+08
 7.60000E-04	 1.28011E+08	 1.32578E+08
 9.60000E-04	 1.28011E+08	 1.32578E+08
 9.60000E-04	 1.59597E+08	 1.65397E+08
 1.27500E-03	 1.59597E+08	 1.65397E+08
 1.27500E-03	 1.89656E+08	 1.96642E+08
 1.60000E-03	 1.89656E+08	 1.96642E+08
 1.60000E-03	 3.08429E+08	 3.19909E+08
 2.00000E-03	 3.08429E+08	 3.19909E+08
 2.00000E-03	 5.25379E+08	 5.45044E+08
 2.70000E-03	 5.25379E+08	 5.45044E+08
 2.70000E-03	 7.72636E+08	 8.01620E+08
 3.40000E-03	 7.72636E+08	 8.01620E+08
 3.40000E-03	 1.18970E+09	 1.23432E+09
 4.50000E-03	 1.18970E+09	 1.23432E+09
 4.50000E-03	 1.63290E+09	 1.69400E+09
 5.50000E-03	 1.63290E+09	 1.69400E+09
 5.50000E-03	 2.11812E+09	 2.19708E+09
 7.20000E-03	 2.11812E+09	 2.19708E+09
 7.20000E-03	 2.66807E+09	 2.76702E+09
 9.20000E-03	 2.66807E+09	 2.76702E+09
 9.20000E-03	 3.54160E+09	 3.67230E+09
 1.20000E-02	 3.54160E+09	 3.67230E+09
 1.20000E-02	 4.47208E+09	 4.63658E+09
 1.50000E-02	 4.47208E+09	 4.63658E+09
 1.50000E-02	 5.46924E+09	 5.67034E+09
 1.90000E-02	 5.46924E+09	 5.67034E+09
 1.90000E-02	 6.62154E+09	 6.86540E+09
 2.55000E-02	 6.62154E+09	 6.86540E+09
 2.55000E-02	 7.97774E+09	 8.27307E+09
 3.20000E-02	 7.97774E+09	 8.27307E+09
 3.20000E-02	 9.60217E+09	 9.96087E+09
 4.00000E-02	 9.60217E+09	 9.96087E+09
 4.00000E-02	 1.12880E+10	 1.17138E+10
 5.25000E-02	 1.12880E+10	 1.17138E+10
 5.25000E-02	 1.38378E+10	 1.43646E+10
 6.60000E-02	 1.38378E+10	 1.43646E+10
 6.60000E-02	 1.60260E+10	 1.66392E+10
