   E (MeV)	Unadj. F×Eavg	Adj. F×Eavg
 1.00000E-10	 1.16044E+01	 1.16044E+01
 1.00000E-09	 1.16044E+01	 1.16044E+01
 1.00000E-09	 1.52613E+01	 1.52616E+01
 1.00000E-08	 1.52613E+01	 1.52616E+01
 1.00000E-08	 4.16178E+01	 4.16190E+01
 2.30000E-08	 4.16178E+01	 4.16190E+01
 2.30000E-08	 5.68171E+01	 5.68193E+01
 5.00000E-08	 5.68171E+01	 5.68193E+01
 5.00000E-08	 1.25745E+02	 1.25751E+02
 7.60000E-08	 1.25745E+02	 1.25751E+02
 7.60000E-08	 1.49773E+02	 1.49780E+02
 1.15000E-07	 1.49773E+02	 1.49780E+02
 1.15000E-07	 1.75143E+02	 1.75151E+02
 1.70000E-07	 1.75143E+02	 1.75151E+02
 1.70000E-07	 1.66744E+02	 1.66752E+02
 2.55000E-07	 1.66744E+02	 1.66752E+02
 2.55000E-07	 1.51582E+02	 1.51589E+02
 3.80000E-07	 1.51582E+02	 1.51589E+02
 3.80000E-07	 1.39194E+02	 1.39200E+02
 5.50000E-07	 1.39194E+02	 1.39200E+02
 5.50000E-07	 1.00180E+02	 1.00184E+02
 8.40000E-07	 1.00180E+02	 1.00184E+02
 8.40000E-07	 8.07800E+01	 8.07826E+01
 1.27500E-06	 8.07800E+01	 8.07826E+01
 1.27500E-06	 6.57570E+01	 6.57588E+01
 1.90000E-06	 6.57570E+01	 6.57588E+01
 1.90000E-06	 5.29218E+01	 5.29234E+01
 2.80000E-06	 5.29218E+01	 5.29234E+01
 2.80000E-06	 4.02903E+01	 4.02919E+01
 4.25000E-06	 4.02903E+01	 4.02919E+01
 4.25000E-06	 3.78696E+01	 3.78717E+01
 6.30000E-06	 3.78696E+01	 3.78717E+01
 6.30000E-06	 3.83678E+01	 3.83707E+01
 9.20000E-06	 3.83678E+01	 3.83707E+01
 9.20000E-06	 3.94486E+01	 3.94523E+01
 1.35000E-05	 3.94486E+01	 3.94523E+01
 1.35000E-05	 3.59784E+01	 3.59824E+01
 2.10000E-05	 3.59784E+01	 3.59824E+01
 2.10000E-05	 4.40210E+01	 4.40267E+01
 3.00000E-05	 4.40210E+01	 4.40267E+01
 3.00000E-05	 3.49881E+01	 3.49933E+01
 4.50000E-05	 3.49881E+01	 3.49933E+01
 4.50000E-05	 2.66548E+01	 2.66594E+01
 6.90000E-05	 2.66548E+01	 2.66594E+01
 6.90000E-05	 3.01813E+01	 3.01875E+01
