   E (MeV)	Unadj. F×Eavg	Adj. F×Eavg
 3.60000E-01	 5.61139E+04	 5.61107E+04
 3.60000E-01	 6.46195E+04	 6.46208E+04
 4.00000E-01	 6.46195E+04	 6.46208E+04
 4.00000E-01	 6.94877E+04	 6.94945E+04
 4.50000E-01	 6.94877E+04	 6.94945E+04
 4.50000E-01	 8.52013E+04	 8.52160E+04
 5.00000E-01	 8.52013E+04	 8.52160E+04
 5.00000E-01	 9.73000E+04	 9.73234E+04
 5.50000E-01	 9.73000E+04	 9.73234E+04
 5.50000E-01	 1.13093E+05	 1.13127E+05
 6.00000E-01	 1.13093E+05	 1.13127E+05
 6.00000E-01	 1.22839E+05	 1.22881E+05
 6.60000E-01	 1.22839E+05	 1.22881E+05
 6.60000E-01	 1.40321E+05	 1.40373E+05
 7.20000E-01	 1.40321E+05	 1.40373E+05
 7.20000E-01	 1.59094E+05	 1.59154E+05
 7.80000E-01	 1.59094E+05	 1.59154E+05
 7.80000E-01	 1.55838E+05	 1.55896E+05
 8.40000E-01	 1.55838E+05	 1.55896E+05
 8.40000E-01	 1.66221E+05	 1.66280E+05
 9.20000E-01	 1.66221E+05	 1.66280E+05
 9.20000E-01	 1.65317E+05	 1.65369E+05
 1.00000E+00	 1.65317E+05	 1.65369E+05
 1.00000E+00	 1.47706E+05	 1.47745E+05
 1.20000E+00	 1.47706E+05	 1.47745E+05
 1.20000E+00	 1.38139E+05	 1.38167E+05
 1.40000E+00	 1.38139E+05	 1.38167E+05
 1.40000E+00	 1.32604E+05	 1.32622E+05
 1.60000E+00	 1.32604E+05	 1.32622E+05
 1.60000E+00	 1.17447E+05	 1.17453E+05
 1.80000E+00	 1.17447E+05	 1.17453E+05
 1.80000E+00	 1.03698E+05	 1.03695E+05
 2.00000E+00	 1.03698E+05	 1.03695E+05
 2.00000E+00	 8.51674E+04	 8.51571E+04
 2.30000E+00	 8.51674E+04	 8.51571E+04
 2.30000E+00	 7.18406E+04	 7.18255E+04
 2.60000E+00	 7.18406E+04	 7.18255E+04
 2.60000E+00	 5.65303E+04	 5.65132E+04
 2.90000E+00	 5.65303E+04	 5.65132E+04
 2.90000E+00	 4.61865E+04	 4.61690E+04
 3.30000E+00	 4.61865E+04	 4.61690E+04
 3.30000E+00	 3.76018E+04	 3.75847E+04
 3.70000E+00	 3.76018E+04	 3.75847E+04
 3.70000E+00	 3.16850E+04	 3.16687E+04
 4.10000E+00	 3.16850E+04	 3.16687E+04
 4.10000E+00	 2.79705E+04	 2.79550E+04
 4.50000E+00	 2.79705E+04	 2.79550E+04
 4.50000E+00	 2.51115E+04	 2.50971E+04
 5.00000E+00	 2.51115E+04	 2.50971E+04
 5.00000E+00	 2.53996E+04	 2.53854E+04
 5.50000E+00	 2.53996E+04	 2.53854E+04
 5.50000E+00	 2.73935E+04	 2.73794E+04
 6.00000E+00	 2.73935E+04	 2.73794E+04
 6.00000E+00	 3.13698E+04	 3.13554E+04
 6.70000E+00	 3.13698E+04	 3.13554E+04
 6.70000E+00	 3.68127E+04	 3.67981E+04
 7.40000E+00	 3.68127E+04	 3.67981E+04
 7.40000E+00	 4.50539E+04	 4.50392E+04
 8.20000E+00	 4.50539E+04	 4.50392E+04
 8.20000E+00	 5.48328E+04	 5.48187E+04
 9.00000E+00	 5.48328E+04	 5.48187E+04
 9.00000E+00	 6.47803E+04	 6.47674E+04
 1.00000E+01	 6.47803E+04	 6.47674E+04
 1.00000E+01	 7.23276E+04	 7.23170E+04
 1.10000E+01	 7.23276E+04	 7.23170E+04
 1.10000E+01	 7.79517E+04	 7.79436E+04
 1.20000E+01	 7.79517E+04	 7.79436E+04
 1.20000E+01	 7.94585E+04	 7.94527E+04
 1.30000E+01	 7.94585E+04	 7.94527E+04
 1.30000E+01	 7.90655E+04	 7.90614E+04
 1.40000E+01	 7.90655E+04	 7.90614E+04
 1.40000E+01	 7.08735E+04	 7.08705E+04
 1.50000E+01	 7.08735E+04	 7.08705E+04
 1.50000E+01	 6.11957E+04	 6.11932E+04
 1.60000E+01	 6.11957E+04	 6.11932E+04
 1.60000E+01	 4.97752E+04	 4.97726E+04
 1.70000E+01	 4.97752E+04	 4.97726E+04
 1.70000E+01	 3.97578E+04	 3.97548E+04
 1.80000E+01	 3.97578E+04	 3.97548E+04
 1.80000E+01	 3.06219E+04	 3.06187E+04
 1.90000E+01	 3.06219E+04	 3.06187E+04
 1.90000E+01	 2.06841E+04	 2.06811E+04
 2.00000E+01	 2.06841E+04	 2.06811E+04
 2.00000E+01	 1.51980E+04	 1.51950E+04
 2.10000E+01	 1.51980E+04	 1.51950E+04
 2.10000E+01	 1.14971E+04	 1.14942E+04
 2.20000E+01	 1.14971E+04	 1.14942E+04
 2.20000E+01	 8.96183E+03	 8.95906E+03
 2.30000E+01	 8.96183E+03	 8.95906E+03
 2.30000E+01	 6.99754E+03	 6.99492E+03
 2.40000E+01	 6.99754E+03	 6.99492E+03
 2.40000E+01	 5.40819E+03	 5.40580E+03
 2.50000E+01	 5.40819E+03	 5.40580E+03
 2.50000E+01	 4.29584E+03	 4.29364E+03
 2.60000E+01	 4.29584E+03	 4.29364E+03
 2.60000E+01	 3.48792E+03	 3.48590E+03
 2.70000E+01	 3.48792E+03	 3.48590E+03
