   E (MeV)	Unadj. F×Eavg	Adj. F×Eavg
 1.00000E-10	 1.90027E+05	 1.88847E+05
 1.00000E-09	 1.90027E+05	 1.88847E+05
 1.00000E-09	 1.90021E+05	 1.88828E+05
 1.00000E-08	 1.90021E+05	 1.88828E+05
 1.00000E-08	 3.94545E+05	 3.92059E+05
 2.30000E-08	 3.94545E+05	 3.92059E+05
 2.30000E-08	 4.19914E+05	 4.17255E+05
 5.00000E-08	 4.19914E+05	 4.17255E+05
 5.00000E-08	 7.51338E+05	 7.46489E+05
 7.60000E-08	 7.51338E+05	 7.46489E+05
 7.60000E-08	 7.57141E+05	 7.52022E+05
 1.15000E-07	 7.57141E+05	 7.52022E+05
 1.15000E-07	 7.97358E+05	 7.91498E+05
 1.70000E-07	 7.97358E+05	 7.91498E+05
 1.70000E-07	 7.63861E+05	 7.57490E+05
 2.55000E-07	 7.63861E+05	 7.57490E+05
 2.55000E-07	 7.67963E+05	 7.60384E+05
 3.80000E-07	 7.67963E+05	 7.60384E+05
 3.80000E-07	 8.14833E+05	 8.05018E+05
 5.50000E-07	 8.14833E+05	 8.05018E+05
 5.50000E-07	 6.99487E+05	 6.89023E+05
 8.40000E-07	 6.99487E+05	 6.89023E+05
 8.40000E-07	 6.90221E+05	 6.77332E+05
 1.27500E-06	 6.90221E+05	 6.77332E+05
 1.27500E-06	 6.95305E+05	 6.79143E+05
 1.90000E-06	 6.95305E+05	 6.79143E+05
 1.90000E-06	 6.81661E+05	 6.62109E+05
 2.80000E-06	 6.81661E+05	 6.62109E+05
 2.80000E-06	 5.97182E+05	 5.76311E+05
 4.25000E-06	 5.97182E+05	 5.76311E+05
 4.25000E-06	 8.76887E+05	 8.40078E+05
 6.30000E-06	 8.76887E+05	 8.40078E+05
 6.30000E-06	 6.47696E+06	 6.15521E+06
 9.20000E-06	 6.47696E+06	 6.15521E+06
 9.20000E-06	 7.05121E+06	 6.64299E+06
 1.35000E-05	 7.05121E+06	 6.64299E+06
 1.35000E-05	 1.70349E+07	 1.59037E+07
 2.10000E-05	 1.70349E+07	 1.59037E+07
 2.10000E-05	 1.83261E+07	 1.69503E+07
 3.00000E-05	 1.83261E+07	 1.69503E+07
 3.00000E-05	 2.98678E+07	 2.73686E+07
 4.50000E-05	 2.98678E+07	 2.73686E+07
 4.50000E-05	 5.24247E+07	 4.76051E+07
 6.90000E-05	 5.24247E+07	 4.76051E+07
 6.90000E-05	 6.90115E+07	 6.21294E+07
 1.00000E-04	 6.90115E+07	 6.21294E+07
 1.00000E-04	 8.43652E+07	 7.53405E+07
 1.35000E-04	 8.43652E+07	 7.53405E+07
 1.35000E-04	 1.01702E+08	 9.01523E+07
 1.70000E-04	 1.01702E+08	 9.01523E+07
 1.70000E-04	 1.06059E+08	 9.34051E+07
 2.20000E-04	 1.06059E+08	 9.34051E+07
 2.20000E-04	 1.20670E+08	 1.05698E+08
 2.80000E-04	 1.20670E+08	 1.05698E+08
 2.80000E-04	 1.27822E+08	 1.11482E+08
 3.60000E-04	 1.27822E+08	 1.11482E+08
 3.60000E-04	 1.25255E+08	 1.08899E+08
