   E (MeV)	Unadj. F×Eavg	Adj. F×Eavg
 1.00000E-10	 1.88376E+05	 1.88637E+05
 1.00000E-09	 1.88376E+05	 1.88637E+05
 1.00000E-09	 1.88365E+05	 1.88608E+05
 1.00000E-08	 1.88365E+05	 1.88608E+05
 1.00000E-08	 3.91119E+05	 3.91621E+05
 2.30000E-08	 3.91119E+05	 3.91621E+05
 2.30000E-08	 4.16297E+05	 4.16831E+05
 5.00000E-08	 4.16297E+05	 4.16831E+05
 5.00000E-08	 7.44764E+05	 7.45643E+05
 7.60000E-08	 7.44764E+05	 7.45643E+05
 7.60000E-08	 7.50411E+05	 7.51059E+05
 1.15000E-07	 7.50411E+05	 7.51059E+05
 1.15000E-07	 7.90004E+05	 7.90176E+05
 1.70000E-07	 7.90004E+05	 7.90176E+05
 1.70000E-07	 7.56387E+05	 7.55696E+05
 2.55000E-07	 7.56387E+05	 7.55696E+05
 2.55000E-07	 7.59739E+05	 7.57681E+05
 3.80000E-07	 7.59739E+05	 7.57681E+05
 3.80000E-07	 8.05088E+05	 8.00822E+05
 5.50000E-07	 8.05088E+05	 8.00822E+05
 5.50000E-07	 6.89945E+05	 6.83885E+05
 8.40000E-07	 6.89945E+05	 6.83885E+05
 8.40000E-07	 6.79306E+05	 6.70320E+05
 1.27500E-06	 6.79306E+05	 6.70320E+05
 1.27500E-06	 6.82456E+05	 6.69701E+05
 1.90000E-06	 6.82456E+05	 6.69701E+05
 1.90000E-06	 6.66853E+05	 6.50071E+05
 2.80000E-06	 6.66853E+05	 6.50071E+05
 2.80000E-06	 5.81984E+05	 5.63015E+05
 4.25000E-06	 5.81984E+05	 5.63015E+05
 4.25000E-06	 8.50903E+05	 8.16128E+05
 6.30000E-06	 8.50903E+05	 8.16128E+05
 6.30000E-06	 6.25434E+06	 5.94238E+06
 9.20000E-06	 6.25434E+06	 5.94238E+06
 9.20000E-06	 6.77325E+06	 6.37073E+06
 1.35000E-05	 6.77325E+06	 6.37073E+06
 1.35000E-05	 1.62729E+07	 1.51465E+07
 2.10000E-05	 1.62729E+07	 1.51465E+07
 2.10000E-05	 1.74062E+07	 1.60296E+07
 3.00000E-05	 1.74062E+07	 1.60296E+07
 3.00000E-05	 2.82049E+07	 2.56999E+07
 4.50000E-05	 2.82049E+07	 2.56999E+07
 4.50000E-05	 4.92275E+07	 4.44026E+07
 6.90000E-05	 4.92275E+07	 4.44026E+07
 6.90000E-05	 6.44551E+07	 5.75847E+07
 1.00000E-04	 6.44551E+07	 5.75847E+07
 1.00000E-04	 7.83977E+07	 6.94189E+07
 1.35000E-04	 7.83977E+07	 6.94189E+07
 1.35000E-04	 9.40735E+07	 8.26215E+07
 1.70000E-04	 9.40735E+07	 8.26215E+07
 1.70000E-04	 9.77115E+07	 8.52086E+07
 2.20000E-04	 9.77115E+07	 8.52086E+07
 2.20000E-04	 1.10812E+08	 9.60700E+07
 2.80000E-04	 1.10812E+08	 9.60700E+07
 2.80000E-04	 1.17097E+08	 1.01057E+08
 3.60000E-04	 1.17097E+08	 1.01057E+08
 3.60000E-04	 1.14566E+08	 9.85462E+07
 4.50000E-04	 1.14566E+08	 9.85462E+07
 4.50000E-04	 1.23254E+08	 1.05802E+08
 5.75000E-04	 1.23254E+08	 1.05802E+08
 5.75000E-04	 1.29974E+08	 1.11492E+08
 7.60000E-04	 1.29974E+08	 1.11492E+08
 7.60000E-04	 1.32339E+08	 1.13564E+08
 9.60000E-04	 1.32339E+08	 1.13564E+08
 9.60000E-04	 1.65103E+08	 1.41886E+08
 1.27500E-03	 1.65103E+08	 1.41886E+08
 1.27500E-03	 1.96281E+08	 1.69082E+08
 1.60000E-03	 1.96281E+08	 1.69082E+08
 1.60000E-03	 3.19337E+08	 2.75942E+08
 2.00000E-03	 3.19337E+08	 2.75942E+08
 2.00000E-03	 5.44053E+08	 4.72018E+08
 2.70000E-03	 5.44053E+08	 4.72018E+08
 2.70000E-03	 8.00186E+08	 6.97504E+08
 3.40000E-03	 8.00186E+08	 6.97504E+08
 3.40000E-03	 1.23211E+09	 1.07957E+09
 4.50000E-03	 1.23211E+09	 1.07957E+09
 4.50000E-03	 1.69095E+09	 1.48974E+09
 5.50000E-03	 1.69095E+09	 1.48974E+09
 5.50000E-03	 2.19314E+09	 1.94312E+09
 7.20000E-03	 2.19314E+09	 1.94312E+09
 7.20000E-03	 2.76202E+09	 2.46121E+09
 9.20000E-03	 2.76202E+09	 2.46121E+09
 9.20000E-03	 3.66564E+09	 3.28443E+09
 1.20000E-02	 3.66564E+09	 3.28443E+09
 1.20000E-02	 4.62821E+09	 4.16786E+09
 1.50000E-02	 4.62821E+09	 4.16786E+09
 1.50000E-02	 5.66013E+09	 5.11959E+09
 1.90000E-02	 5.66013E+09	 5.11959E+09
 1.90000E-02	 6.85308E+09	 6.22208E+09
 2.55000E-02	 6.85308E+09	 6.22208E+09
 2.55000E-02	 8.25818E+09	 7.52018E+09
 3.20000E-02	 8.25818E+09	 7.52018E+09
 3.20000E-02	 9.94288E+09	 9.07370E+09
 4.00000E-02	 9.94288E+09	 9.07370E+09
 4.00000E-02	 1.16926E+10	 1.06877E+10
 5.25000E-02	 1.16926E+10	 1.06877E+10
 5.25000E-02	 1.43387E+10	 1.31234E+10
 6.60000E-02	 1.43387E+10	 1.31234E+10
 6.60000E-02	 1.66089E+10	 1.52221E+10
 8.80000E-02	 1.66089E+10	 1.52221E+10
 8.80000E-02	 1.98068E+10	 1.81868E+10
 1.10000E-01	 1.98068E+10	 1.81868E+10
 1.10000E-01	 2.30692E+10	 2.12408E+10
 1.35000E-01	 2.30692E+10	 2.12408E+10
 1.35000E-01	 2.69114E+10	 2.48831E+10
 1.60000E-01	 2.69114E+10	 2.48831E+10
 1.60000E-01	 3.07602E+10	 2.86173E+10
 1.90000E-01	 3.07602E+10	 2.86173E+10
 1.90000E-01	 3.65511E+10	 3.42937E+10
 2.20000E-01	 3.65511E+10	 3.42937E+10
 2.20000E-01	 4.25425E+10	 4.03552E+10
 2.55000E-01	 4.25425E+10	 4.03552E+10
 2.55000E-01	 4.98619E+10	 4.79391E+10
 2.90000E-01	 4.98619E+10	 4.79391E+10
 2.90000E-01	 5.88167E+10	 5.74430E+10
 3.20000E-01	 5.88167E+10	 5.74430E+10
 3.20000E-01	 7.10880E+10	 7.06511E+10
 3.60000E-01	 7.10880E+10	 7.06511E+10
 3.60000E-01	 8.41396E+10	 8.51865E+10
 4.00000E-01	 8.41396E+10	 8.51865E+10
 4.00000E-01	 1.02109E+11	 1.05329E+11
 4.50000E-01	 1.02109E+11	 1.05329E+11
 4.50000E-01	 1.22945E+11	 1.29098E+11
 5.00000E-01	 1.22945E+11	 1.29098E+11
 5.00000E-01	 1.49182E+11	 1.58766E+11
 5.50000E-01	 1.49182E+11	 1.58766E+11
 5.50000E-01	 1.75065E+11	 1.87578E+11
 6.00000E-01	 1.75065E+11	 1.87578E+11
 6.00000E-01	 2.06682E+11	 2.21870E+11
 6.60000E-01	 2.06682E+11	 2.21870E+11
 6.60000E-01	 2.36229E+11	 2.52857E+11
 7.20000E-01	 2.36229E+11	 2.52857E+11
 7.20000E-01	 2.62461E+11	 2.79021E+11
 7.80000E-01	 2.62461E+11	 2.79021E+11
 7.80000E-01	 2.87840E+11	 3.02790E+11
 8.40000E-01	 2.87840E+11	 3.02790E+11
 8.40000E-01	 3.16571E+11	 3.28321E+11
 9.20000E-01	 3.16571E+11	 3.28321E+11
 9.20000E-01	 3.03072E+11	 3.09056E+11
 1.00000E+00	 3.03072E+11	 3.09056E+11
 1.00000E+00	 3.30613E+11	 3.30881E+11
 1.20000E+00	 3.30613E+11	 3.30881E+11
