   E (MeV)	Unadj. F×Eavg	Adj. F×Eavg
 1.00000E-10	 2.21303E+01	 2.21295E+01
 1.00000E-09	 2.21303E+01	 2.21295E+01
 1.00000E-09	 3.89187E+00	 3.89191E+00
 1.00000E-08	 3.89187E+00	 3.89191E+00
 1.00000E-08	 6.04250E+01	 6.04270E+01
 2.30000E-08	 6.04250E+01	 6.04270E+01
 2.30000E-08	 1.78465E+02	 1.78473E+02
 5.00000E-08	 1.78465E+02	 1.78473E+02
 5.00000E-08	 2.84506E+02	 2.84520E+02
 7.60000E-08	 2.84506E+02	 2.84520E+02
 7.60000E-08	 2.24525E+02	 2.24537E+02
 1.15000E-07	 2.24525E+02	 2.24537E+02
 1.15000E-07	 1.97107E+02	 1.97117E+02
 1.70000E-07	 1.97107E+02	 1.97117E+02
 1.70000E-07	 1.49144E+02	 1.49151E+02
 2.55000E-07	 1.49144E+02	 1.49151E+02
 2.55000E-07	 1.27121E+02	 1.27126E+02
 3.80000E-07	 1.27121E+02	 1.27126E+02
 3.80000E-07	 8.58206E+01	 8.58225E+01
 5.50000E-07	 8.58206E+01	 8.58225E+01
 5.50000E-07	 4.32119E+01	 4.32112E+01
 8.40000E-07	 4.32119E+01	 4.32112E+01
 8.40000E-07	 3.75297E+01	 3.75266E+01
 1.27500E-06	 3.75297E+01	 3.75266E+01
 1.27500E-06	 3.57500E+01	 3.57435E+01
 1.90000E-06	 3.57500E+01	 3.57435E+01
 1.90000E-06	 3.47356E+01	 3.47250E+01
 2.80000E-06	 3.47356E+01	 3.47250E+01
 2.80000E-06	 2.32863E+01	 2.32758E+01
 4.25000E-06	 2.32863E+01	 2.32758E+01
 4.25000E-06	 1.38539E+01	 1.38454E+01
 6.30000E-06	 1.38539E+01	 1.38454E+01
 6.30000E-06	 1.18742E+01	 1.18650E+01
 9.20000E-06	 1.18742E+01	 1.18650E+01
 9.20000E-06	 2.35999E+00	 2.35775E+00
 1.35000E-05	 2.35999E+00	 2.35775E+00
 1.35000E-05	 5.84400E-01	 5.83750E-01
 2.10000E-05	 5.84400E-01	 5.83750E-01
 2.10000E-05	 7.39193E-01	 7.38257E-01
 3.00000E-05	 7.39193E-01	 7.38257E-01
 3.00000E-05	 7.24913E-01	 7.23898E-01
 4.50000E-05	 7.24913E-01	 7.23898E-01
 4.50000E-05	 3.08309E-01	 3.07846E-01
 6.90000E-05	 3.08309E-01	 3.07846E-01
 6.90000E-05	 6.83252E-01	 6.82184E-01
 1.00000E-04	 6.83252E-01	 6.82184E-01
 1.00000E-04	 5.71424E-01	 5.70525E-01
 1.35000E-04	 5.71424E-01	 5.70525E-01
 1.35000E-04	 3.73684E-01	 3.73109E-01
 1.70000E-04	 3.73684E-01	 3.73109E-01
 1.70000E-04	 4.19870E-01	 4.19258E-01
 2.20000E-04	 4.19870E-01	 4.19258E-01
 2.20000E-04	 6.01980E-01	 6.01162E-01
 2.80000E-04	 6.01980E-01	 6.01162E-01
 2.80000E-04	 1.49853E+00	 1.49666E+00
 3.60000E-04	 1.49853E+00	 1.49666E+00
 3.60000E-04	 2.26055E+00	 2.25796E+00
 4.50000E-04	 2.26055E+00	 2.25796E+00
 4.50000E-04	 1.71271E+00	 1.71090E+00
 5.75000E-04	 1.71271E+00	 1.71090E+00
 5.75000E-04	 2.08454E+00	 2.08249E+00
 7.60000E-04	 2.08454E+00	 2.08249E+00
 7.60000E-04	 8.32851E+00	 8.32069E+00
 9.60000E-04	 8.32851E+00	 8.32069E+00
 9.60000E-04	 5.39520E+00	 5.39026E+00
 1.27500E-03	 5.39520E+00	 5.39026E+00
 1.27500E-03	 4.95920E+00	 4.95467E+00
 1.60000E-03	 4.95920E+00	 4.95467E+00
 1.60000E-03	 5.10044E+00	 5.09572E+00
 2.00000E-03	 5.10044E+00	 5.09572E+00
 2.00000E-03	 1.19785E+01	 1.19670E+01
 2.70000E-03	 1.19785E+01	 1.19670E+01
 2.70000E-03	 1.16611E+01	 1.16495E+01
 3.40000E-03	 1.16611E+01	 1.16495E+01
 3.40000E-03	 1.31693E+01	 1.31555E+01
 4.50000E-03	 1.31693E+01	 1.31555E+01
 4.50000E-03	 3.52266E+01	 3.51875E+01
 5.50000E-03	 3.52266E+01	 3.51875E+01
 5.50000E-03	 1.57719E+01	 1.57533E+01
 7.20000E-03	 1.57719E+01	 1.57533E+01
 7.20000E-03	 2.42848E+01	 2.42541E+01
 9.20000E-03	 2.42848E+01	 2.42541E+01
 9.20000E-03	 3.91950E+01	 3.91419E+01
 1.20000E-02	 3.91950E+01	 3.91419E+01
 1.20000E-02	 3.54109E+01	 3.53594E+01
 1.50000E-02	 3.54109E+01	 3.53594E+01
 1.50000E-02	 7.13218E+01	 7.12107E+01
 1.90000E-02	 7.13218E+01	 7.12107E+01
 1.90000E-02	 8.01688E+01	 8.00355E+01
 2.55000E-02	 8.01688E+01	 8.00355E+01
 2.55000E-02	 7.30645E+01	 7.29353E+01
 3.20000E-02	 7.30645E+01	 7.29353E+01
 3.20000E-02	 6.24670E+01	 6.23506E+01
 4.00000E-02	 6.24670E+01	 6.23506E+01
 4.00000E-02	 1.57746E+02	 1.57440E+02
 5.25000E-02	 1.57746E+02	 1.57440E+02
 5.25000E-02	 2.11938E+02	 2.11514E+02
 6.60000E-02	 2.11938E+02	 2.11514E+02
 6.60000E-02	 3.31491E+02	 3.30820E+02
 8.80000E-02	 3.31491E+02	 3.30820E+02
 8.80000E-02	 5.45944E+02	 5.44849E+02
 1.10000E-01	 5.45944E+02	 5.44849E+02
 1.10000E-01	 6.74586E+02	 6.73276E+02
 1.35000E-01	 6.74586E+02	 6.73276E+02
 1.35000E-01	 9.22397E+02	 9.20716E+02
 1.60000E-01	 9.22397E+02	 9.20716E+02
 1.60000E-01	 1.24622E+03	 1.24416E+03
 1.90000E-01	 1.24622E+03	 1.24416E+03
 1.90000E-01	 1.78470E+03	 1.78216E+03
 2.20000E-01	 1.78470E+03	 1.78216E+03
 2.20000E-01	 2.27965E+03	 2.27701E+03
 2.55000E-01	 2.27965E+03	 2.27701E+03
 2.55000E-01	 3.44043E+03	 3.43748E+03
 2.90000E-01	 3.44043E+03	 3.43748E+03
 2.90000E-01	 3.66855E+03	 3.66656E+03
 3.20000E-01	 3.66855E+03	 3.66656E+03
 3.20000E-01	 4.95219E+03	 4.95105E+03
 3.60000E-01	 4.95219E+03	 4.95105E+03
 3.60000E-01	 7.68854E+03	 7.68903E+03
 4.00000E-01	 7.68854E+03	 7.68903E+03
 4.00000E-01	 1.15329E+04	 1.15365E+04
 4.50000E-01	 1.15329E+04	 1.15365E+04
 4.50000E-01	 1.49995E+04	 1.50073E+04
 5.00000E-01	 1.49995E+04	 1.50073E+04
 5.00000E-01	 2.01499E+04	 2.01633E+04
 5.50000E-01	 2.01499E+04	 2.01633E+04
 5.50000E-01	 2.67244E+04	 2.67445E+04
 6.00000E-01	 2.67244E+04	 2.67445E+04
 6.00000E-01	 3.16575E+04	 3.16822E+04
 6.60000E-01	 3.16575E+04	 3.16822E+04
 6.60000E-01	 3.99750E+04	 4.00056E+04
 7.20000E-01	 3.99750E+04	 4.00056E+04
 7.20000E-01	 5.10545E+04	 5.10904E+04
 7.80000E-01	 5.10545E+04	 5.10904E+04
 7.80000E-01	 5.53691E+04	 5.54031E+04
 8.40000E-01	 5.53691E+04	 5.54031E+04
 8.40000E-01	 6.24123E+04	 6.24441E+04
 9.20000E-01	 6.24123E+04	 6.24441E+04
 9.20000E-01	 7.06148E+04	 7.06425E+04
 1.00000E+00	 7.06148E+04	 7.06425E+04
 1.00000E+00	 8.27215E+04	 8.27448E+04
 1.20000E+00	 8.27215E+04	 8.27448E+04
 1.20000E+00	 9.47797E+04	 9.47972E+04
 1.40000E+00	 9.47797E+04	 9.47972E+04
 1.40000E+00	 9.86154E+04	 9.86259E+04
 1.60000E+00	 9.86154E+04	 9.86259E+04
 1.60000E+00	 9.92232E+04	 9.92280E+04
 1.80000E+00	 9.92232E+04	 9.92280E+04
 1.80000E+00	 9.97999E+04	 9.98002E+04
 2.00000E+00	 9.97999E+04	 9.98002E+04
 2.00000E+00	 1.00622E+05	 1.00619E+05
 2.30000E+00	 1.00622E+05	 1.00619E+05
 2.30000E+00	 1.02869E+05	 1.02861E+05
 2.60000E+00	 1.02869E+05	 1.02861E+05
 2.60000E+00	 1.01575E+05	 1.01562E+05
 2.90000E+00	 1.01575E+05	 1.01562E+05
 2.90000E+00	 1.02233E+05	 1.02212E+05
 3.30000E+00	 1.02233E+05	 1.02212E+05
 3.30000E+00	 1.04362E+05	 1.04333E+05
 3.70000E+00	 1.04362E+05	 1.04333E+05
 3.70000E+00	 9.51030E+04	 9.50692E+04
 4.10000E+00	 9.51030E+04	 9.50692E+04
 4.10000E+00	 9.24794E+04	 9.24424E+04
 4.50000E+00	 9.24794E+04	 9.24424E+04
 4.50000E+00	 9.21823E+04	 9.21454E+04
 5.00000E+00	 9.21823E+04	 9.21454E+04
 5.00000E+00	 9.82025E+04	 9.81680E+04
