   E (MeV)	Unadj. F×Eavg	Adj. F×Eavg
 1.00000E-10	 5.65666E+04	 4.35649E+05
 1.00000E-09	 5.65666E+04	 4.35649E+05
 1.00000E-09	 4.31449E+04	 3.37341E+05
 1.00000E-08	 4.31449E+04	 3.37341E+05
 1.00000E-08	 7.31196E+04	 5.69247E+05
 2.30000E-08	 7.31196E+04	 5.69247E+05
 2.30000E-08	 6.89805E+04	 5.24574E+05
 5.00000E-08	 6.89805E+04	 5.24574E+05
 5.00000E-08	 1.09683E+05	 7.99705E+05
 7.60000E-08	 1.09683E+05	 7.99705E+05
 7.60000E-08	 9.84981E+04	 6.76275E+05
 1.15000E-07	 9.84981E+04	 6.76275E+05
 1.15000E-07	 9.10026E+04	 5.78433E+05
 1.70000E-07	 9.10026E+04	 5.78433E+05
 1.70000E-07	 7.55595E+04	 4.37628E+05
 2.55000E-07	 7.55595E+04	 4.37628E+05
 2.55000E-07	 6.53034E+04	 3.39729E+05
 3.80000E-07	 6.53034E+04	 3.39729E+05
 3.80000E-07	 5.95285E+04	 2.74706E+05
 5.50000E-07	 5.95285E+04	 2.74706E+05
 5.50000E-07	 4.39393E+04	 1.78027E+05
 8.40000E-07	 4.39393E+04	 1.78027E+05
 8.40000E-07	 3.74318E+04	 1.32152E+05
 1.27500E-06	 3.74318E+04	 1.32152E+05
 1.27500E-06	 3.29515E+04	 1.00920E+05
 1.90000E-06	 3.29515E+04	 1.00920E+05
 1.90000E-06	 2.86714E+02	 7.61068E+02
 2.80000E-06	 2.86714E+02	 7.61068E+02
 2.80000E-06	 2.26503E+02	 5.22607E+02
 4.25000E-06	 2.26503E+02	 5.22607E+02
 4.25000E-06	 2.04017E+02	 4.11934E+02
 6.30000E-06	 2.04017E+02	 4.11934E+02
 6.30000E-06	 1.81133E+02	 3.23383E+02
 9.20000E-06	 1.81133E+02	 3.23383E+02
 9.20000E-06	 1.53365E+03	 2.45361E+03
 1.35000E-05	 1.53365E+03	 2.45361E+03
 1.35000E-05	 1.14544E+03	 1.66764E+03
 2.10000E-05	 1.14544E+03	 1.66764E+03
 2.10000E-05	 1.21445E+03	 1.63551E+03
 3.00000E-05	 1.21445E+03	 1.63551E+03
 3.00000E-05	 9.27501E+02	 1.17421E+03
 4.50000E-05	 9.27501E+02	 1.17421E+03
 4.50000E-05	 7.65521E+03	 9.24834E+03
 6.90000E-05	 7.65521E+03	 9.24834E+03
 6.90000E-05	 7.70428E+03	 9.00034E+03
 1.00000E-04	 7.70428E+03	 9.00034E+03
 1.00000E-04	 8.42981E+03	 9.62965E+03
 1.35000E-04	 8.42981E+03	 9.62965E+03
 1.35000E-04	 9.85624E+03	 1.11097E+04
 1.70000E-04	 9.85624E+03	 1.11097E+04
 1.70000E-04	 8.04580E+03	 9.01264E+03
 2.20000E-04	 8.04580E+03	 9.01264E+03
 2.20000E-04	 7.93267E+03	 8.87900E+03
 2.80000E-04	 7.93267E+03	 8.87900E+03
 2.80000E-04	 7.11277E+03	 7.98771E+03
 3.60000E-04	 7.11277E+03	 7.98771E+03
 3.60000E-04	 7.55880E+03	 8.54072E+03
 4.50000E-04	 7.55880E+03	 8.54072E+03
 4.50000E-04	 6.57377E+04	 7.49145E+04
 5.75000E-04	 6.57377E+04	 7.49145E+04
 5.75000E-04	 5.56824E+04	 6.41018E+04
 7.60000E-04	 5.56824E+04	 6.41018E+04
 7.60000E-04	 6.43463E+04	 7.49137E+04
 9.60000E-04	 6.43463E+04	 7.49137E+04
 9.60000E-04	 5.17813E+04	 6.10162E+04
 1.27500E-03	 5.17813E+04	 6.10162E+04
 1.27500E-03	 6.32682E+04	 7.55017E+04
 1.60000E-03	 6.32682E+04	 7.55017E+04
 1.60000E-03	 6.33234E+04	 7.65686E+04
 2.00000E-03	 6.33234E+04	 7.65686E+04
 2.00000E-03	 4.65954E+04	 5.71142E+04
 2.70000E-03	 4.65954E+04	 5.71142E+04
 2.70000E-03	 5.97835E+04	 7.43192E+04
 3.40000E-03	 5.97835E+04	 7.43192E+04
 3.40000E-03	 4.87986E+05	 6.15555E+05
 4.50000E-03	 4.87986E+05	 6.15555E+05
 4.50000E-03	 6.74007E+05	 8.63196E+05
 5.50000E-03	 6.74007E+05	 8.63196E+05
 5.50000E-03	 5.00099E+05	 6.50653E+05
 7.20000E-03	 5.00099E+05	 6.50653E+05
 7.20000E-03	 5.45750E+05	 7.21767E+05
 9.20000E-03	 5.45750E+05	 7.21767E+05
 9.20000E-03	 5.01477E+05	 6.74522E+05
 1.20000E-02	 5.01477E+05	 6.74522E+05
 1.20000E-02	 5.93699E+05	 8.12479E+05
 1.50000E-02	 5.93699E+05	 8.12479E+05
 1.50000E-02	 5.58855E+05	 7.78206E+05
 1.90000E-02	 5.58855E+05	 7.78206E+05
 1.90000E-02	 4.48890E+05	 6.35881E+05
 2.55000E-02	 4.48890E+05	 6.35881E+05
 2.55000E-02	 5.78658E+05	 8.33297E+05
 3.20000E-02	 5.78658E+05	 8.33297E+05
 3.20000E-02	 5.87674E+05	 8.59300E+05
