   E (MeV)	Unadj. F×Eavg	Adj. F×Eavg
 1.00000E-10	 1.93863E+05	 1.90694E+05
 1.00000E-09	 1.93863E+05	 1.90694E+05
 1.00000E-09	 1.93830E+05	 1.90692E+05
 1.00000E-08	 1.93830E+05	 1.90692E+05
 1.00000E-08	 4.02430E+05	 3.95941E+05
 2.30000E-08	 4.02430E+05	 3.95941E+05
 2.30000E-08	 4.28276E+05	 4.21381E+05
 5.00000E-08	 4.28276E+05	 4.21381E+05
 5.00000E-08	 7.66273E+05	 7.53998E+05
 7.60000E-08	 7.66273E+05	 7.53998E+05
 7.60000E-08	 7.72006E+05	 7.59804E+05
 1.15000E-07	 7.72006E+05	 7.59804E+05
 1.15000E-07	 8.12676E+05	 8.00169E+05
 1.70000E-07	 8.12676E+05	 8.00169E+05
 1.70000E-07	 7.77922E+05	 7.66543E+05
 2.55000E-07	 7.77922E+05	 7.66543E+05
 2.55000E-07	 7.81109E+05	 7.70680E+05
 3.80000E-07	 7.81109E+05	 7.70680E+05
 3.80000E-07	 8.27163E+05	 8.17687E+05
 5.50000E-07	 8.27163E+05	 8.17687E+05
 5.50000E-07	 7.08253E+05	 7.01962E+05
 8.40000E-07	 7.08253E+05	 7.01962E+05
 8.40000E-07	 6.96551E+05	 6.92650E+05
 1.27500E-06	 6.96551E+05	 6.92650E+05
 1.27500E-06	 6.98852E+05	 6.97753E+05
 1.90000E-06	 6.98852E+05	 6.97753E+05
 1.90000E-06	 6.81892E+05	 6.84066E+05
 2.80000E-06	 6.81892E+05	 6.84066E+05
 2.80000E-06	 5.94163E+05	 5.99269E+05
 4.25000E-06	 5.94163E+05	 5.99269E+05
 4.25000E-06	 8.67346E+05	 8.79973E+05
 6.30000E-06	 8.67346E+05	 8.79973E+05
 6.30000E-06	 6.36618E+06	 6.49981E+06
 9.20000E-06	 6.36618E+06	 6.49981E+06
 9.20000E-06	 6.88520E+06	 7.07608E+06
 1.35000E-05	 6.88520E+06	 7.07608E+06
 1.35000E-05	 1.65249E+07	 1.70949E+07
 2.10000E-05	 1.65249E+07	 1.70949E+07
