   E (MeV)	Unadj. F×Eavg	Adj. F×Eavg
 1.00000E-10	 2.66372E+01	 2.66386E+01
 1.00000E-09	 2.66372E+01	 2.66386E+01
 1.00000E-09	 2.73840E+00	 2.73847E+00
 1.00000E-08	 2.73840E+00	 2.73847E+00
 1.00000E-08	 3.26092E+01	 3.26091E+01
 2.30000E-08	 3.26092E+01	 3.26091E+01
 2.30000E-08	 7.07580E+01	 7.07559E+01
 5.00000E-08	 7.07580E+01	 7.07559E+01
 5.00000E-08	 1.54324E+02	 1.54315E+02
 7.60000E-08	 1.54324E+02	 1.54315E+02
 7.60000E-08	 9.56908E+01	 9.56832E+01
 1.15000E-07	 9.56908E+01	 9.56832E+01
 1.15000E-07	 1.13280E+02	 1.13269E+02
 1.70000E-07	 1.13280E+02	 1.13269E+02
 1.70000E-07	 2.78140E+02	 2.78107E+02
 2.55000E-07	 2.78140E+02	 2.78107E+02
 2.55000E-07	 3.38236E+02	 3.38191E+02
 3.80000E-07	 3.38236E+02	 3.38191E+02
 3.80000E-07	 1.39838E+02	 1.39817E+02
 5.50000E-07	 1.39838E+02	 1.39817E+02
 5.50000E-07	 6.81577E+01	 6.81472E+01
 8.40000E-07	 6.81577E+01	 6.81472E+01
 8.40000E-07	 8.73317E+01	 8.73181E+01
 1.27500E-06	 8.73317E+01	 8.73181E+01
 1.27500E-06	 6.98686E+01	 6.98578E+01
 1.90000E-06	 6.98686E+01	 6.98578E+01
 1.90000E-06	 6.90387E+01	 6.90285E+01
 2.80000E-06	 6.90387E+01	 6.90285E+01
 2.80000E-06	 4.61107E+01	 4.61044E+01
 4.25000E-06	 4.61107E+01	 4.61044E+01
 4.25000E-06	 2.60320E+01	 2.60289E+01
 6.30000E-06	 2.60320E+01	 2.60289E+01
 6.30000E-06	 1.70117E+01	 1.70100E+01
 9.20000E-06	 1.70117E+01	 1.70100E+01
 9.20000E-06	 7.43983E+00	 7.43924E+00
 1.35000E-05	 7.43983E+00	 7.43924E+00
 1.35000E-05	 1.53115E+00	 1.53107E+00
 2.10000E-05	 1.53115E+00	 1.53107E+00
 2.10000E-05	 1.84019E+00	 1.84015E+00
 3.00000E-05	 1.84019E+00	 1.84015E+00
 3.00000E-05	 5.50242E-01	 5.50247E-01
 4.50000E-05	 5.50242E-01	 5.50247E-01
 4.50000E-05	 3.32801E-01	 3.32816E-01
 6.90000E-05	 3.32801E-01	 3.32816E-01
 6.90000E-05	 4.49687E-01	 4.49727E-01
 1.00000E-04	 4.49687E-01	 4.49727E-01
 1.00000E-04	 1.61038E-01	 1.61061E-01
 1.35000E-04	 1.61038E-01	 1.61061E-01
 1.35000E-04	 6.98171E-02	 6.98309E-02
 1.70000E-04	 6.98171E-02	 6.98309E-02
 1.70000E-04	 1.08721E-01	 1.08750E-01
 2.20000E-04	 1.08721E-01	 1.08750E-01
 2.20000E-04	 7.22054E-02	 7.22310E-02
 2.80000E-04	 7.22054E-02	 7.22310E-02
 2.80000E-04	 6.67838E-01	 6.68130E-01
 3.60000E-04	 6.67838E-01	 6.68130E-01
 3.60000E-04	 1.67593E+00	 1.67678E+00
 4.50000E-04	 1.67593E+00	 1.67678E+00
 4.50000E-04	 2.24771E-01	 2.24907E-01
 5.75000E-04	 2.24771E-01	 2.24907E-01
 5.75000E-04	 2.00031E+00	 2.00130E+00
 7.60000E-04	 2.00031E+00	 2.00130E+00
 7.60000E-04	 3.28420E+00	 3.28627E+00
 9.60000E-04	 3.28420E+00	 3.28627E+00
 9.60000E-04	 2.82694E+00	 2.82833E+00
 1.27500E-03	 2.82694E+00	 2.82833E+00
 1.27500E-03	 1.98756E+00	 1.98858E+00
 1.60000E-03	 1.98756E+00	 1.98858E+00
 1.60000E-03	 2.57461E+00	 2.57566E+00
 2.00000E-03	 2.57461E+00	 2.57566E+00
 2.00000E-03	 4.38491E+00	 4.38697E+00
 2.70000E-03	 4.38491E+00	 4.38697E+00
 2.70000E-03	 5.16672E+00	 5.16869E+00
 3.40000E-03	 5.16672E+00	 5.16869E+00
 3.40000E-03	 6.81252E+00	 6.81458E+00
 4.50000E-03	 6.81252E+00	 6.81458E+00
 4.50000E-03	 1.93530E+01	 1.93580E+01
 5.50000E-03	 1.93530E+01	 1.93580E+01
 5.50000E-03	 1.12026E+01	 1.12043E+01
 7.20000E-03	 1.12026E+01	 1.12043E+01
 7.20000E-03	 1.27477E+01	 1.27501E+01
 9.20000E-03	 1.27477E+01	 1.27501E+01
 9.20000E-03	 2.90831E+01	 2.90859E+01
 1.20000E-02	 2.90831E+01	 2.90859E+01
 1.20000E-02	 2.45768E+01	 2.45791E+01
 1.50000E-02	 2.45768E+01	 2.45791E+01
 1.50000E-02	 4.27148E+01	 4.27182E+01
 1.90000E-02	 4.27148E+01	 4.27182E+01
 1.90000E-02	 5.94210E+01	 5.94236E+01
 2.55000E-02	 5.94210E+01	 5.94236E+01
 2.55000E-02	 5.30632E+01	 5.30649E+01
 3.20000E-02	 5.30632E+01	 5.30649E+01
 3.20000E-02	 4.35447E+01	 4.35457E+01
 4.00000E-02	 4.35447E+01	 4.35457E+01
 4.00000E-02	 1.17622E+02	 1.17623E+02
 5.25000E-02	 1.17622E+02	 1.17623E+02
 5.25000E-02	 1.57936E+02	 1.57936E+02
 6.60000E-02	 1.57936E+02	 1.57936E+02
 6.60000E-02	 2.48576E+02	 2.48574E+02
 8.80000E-02	 2.48576E+02	 2.48574E+02
 8.80000E-02	 4.06855E+02	 4.06851E+02
 1.10000E-01	 4.06855E+02	 4.06851E+02
 1.10000E-01	 4.99320E+02	 4.99313E+02
 1.35000E-01	 4.99320E+02	 4.99313E+02
 1.35000E-01	 6.80605E+02	 6.80594E+02
 1.60000E-01	 6.80605E+02	 6.80594E+02
 1.60000E-01	 8.96012E+02	 8.95999E+02
 1.90000E-01	 8.96012E+02	 8.95999E+02
 1.90000E-01	 1.33007E+03	 1.33006E+03
 2.20000E-01	 1.33007E+03	 1.33006E+03
 2.20000E-01	 1.58988E+03	 1.58988E+03
 2.55000E-01	 1.58988E+03	 1.58988E+03
 2.55000E-01	 2.55902E+03	 2.55903E+03
 2.90000E-01	 2.55902E+03	 2.55903E+03
 2.90000E-01	 2.71357E+03	 2.71362E+03
 3.20000E-01	 2.71357E+03	 2.71362E+03
 3.20000E-01	 3.46239E+03	 3.46251E+03
 3.60000E-01	 3.46239E+03	 3.46251E+03
 3.60000E-01	 5.87537E+03	 5.87571E+03
 4.00000E-01	 5.87537E+03	 5.87571E+03
 4.00000E-01	 8.86803E+03	 8.86876E+03
 4.50000E-01	 8.86803E+03	 8.86876E+03
 4.50000E-01	 1.14402E+04	 1.14415E+04
 5.00000E-01	 1.14402E+04	 1.14415E+04
 5.00000E-01	 1.69522E+04	 1.69546E+04
 5.50000E-01	 1.69522E+04	 1.69546E+04
 5.50000E-01	 2.36396E+04	 2.36435E+04
 6.00000E-01	 2.36396E+04	 2.36435E+04
 6.00000E-01	 2.79683E+04	 2.79737E+04
 6.60000E-01	 2.79683E+04	 2.79737E+04
 6.60000E-01	 4.03476E+04	 4.03566E+04
 7.20000E-01	 4.03476E+04	 4.03566E+04
 7.20000E-01	 6.74264E+04	 6.74432E+04
 7.80000E-01	 6.74264E+04	 6.74432E+04
 7.80000E-01	 6.90770E+04	 6.90958E+04
 8.40000E-01	 6.90770E+04	 6.90958E+04
 8.40000E-01	 8.38045E+04	 8.38288E+04
 9.20000E-01	 8.38045E+04	 8.38288E+04
 9.20000E-01	 1.01021E+05	 1.01052E+05
 1.00000E+00	 1.01021E+05	 1.01052E+05
 1.00000E+00	 9.56327E+04	 9.56623E+04
 1.20000E+00	 9.56327E+04	 9.56623E+04
 1.20000E+00	 1.11767E+05	 1.11801E+05
 1.40000E+00	 1.11767E+05	 1.11801E+05
 1.40000E+00	 1.21666E+05	 1.21702E+05
 1.60000E+00	 1.21666E+05	 1.21702E+05
 1.60000E+00	 1.24747E+05	 1.24781E+05
 1.80000E+00	 1.24747E+05	 1.24781E+05
 1.80000E+00	 1.20894E+05	 1.20923E+05
 2.00000E+00	 1.20894E+05	 1.20923E+05
 2.00000E+00	 1.09369E+05	 1.09391E+05
 2.30000E+00	 1.09369E+05	 1.09391E+05
 2.30000E+00	 1.01847E+05	 1.01862E+05
 2.60000E+00	 1.01847E+05	 1.01862E+05
 2.60000E+00	 8.99490E+04	 8.99565E+04
 2.90000E+00	 8.99490E+04	 8.99565E+04
 2.90000E+00	 7.91880E+04	 7.91892E+04
 3.30000E+00	 7.91880E+04	 7.91892E+04
