   E (MeV)	Unadj. F×Eavg	Adj. F×Eavg
 1.00000E-10	 6.10535E+05	 2.64705E+07
 1.00000E-09	 6.10535E+05	 2.64705E+07
 1.00000E-09	 4.72764E+05	 2.08129E+07
 1.00000E-08	 4.72764E+05	 2.08129E+07
 1.00000E-08	 7.97768E+05	 3.48796E+07
 2.30000E-08	 7.97768E+05	 3.48796E+07
 2.30000E-08	 7.35163E+05	 3.12285E+07
 5.00000E-08	 7.35163E+05	 3.12285E+07
 5.00000E-08	 1.12076E+06	 4.52624E+07
 7.60000E-08	 1.12076E+06	 4.52624E+07
 7.60000E-08	 9.47755E+05	 3.56214E+07
 1.15000E-07	 9.47755E+05	 3.56214E+07
 1.15000E-07	 8.10642E+05	 2.77681E+07
 1.70000E-07	 8.10642E+05	 2.77681E+07
 1.70000E-07	 6.13300E+05	 1.87598E+07
 2.55000E-07	 6.13300E+05	 1.87598E+07
 2.55000E-07	 4.76103E+05	 1.27497E+07
 3.80000E-07	 4.76103E+05	 1.27497E+07
 3.80000E-07	 3.84986E+05	 8.85570E+06
 5.50000E-07	 3.84986E+05	 8.85570E+06
 5.50000E-07	 2.49490E+05	 4.84127E+06
 8.40000E-07	 2.49490E+05	 4.84127E+06
 8.40000E-07	 1.85208E+05	 2.98099E+06
 1.27500E-06	 1.85208E+05	 2.98099E+06
 1.27500E-06	 1.41434E+05	 1.85935E+06
 1.90000E-06	 1.41434E+05	 1.85935E+06
 1.90000E-06	 1.06659E+03	 1.12996E+04
 2.80000E-06	 1.06659E+03	 1.12996E+04
 2.80000E-06	 7.32414E+02	 6.18422E+03
 4.25000E-06	 7.32414E+02	 6.18422E+03
 4.25000E-06	 5.77301E+02	 3.85451E+03
 6.30000E-06	 5.77301E+02	 3.85451E+03
 6.30000E-06	 4.53203E+02	 2.38342E+03
 9.20000E-06	 4.53203E+02	 2.38342E+03
 9.20000E-06	 3.43863E+03	 1.42589E+04
 1.35000E-05	 3.43863E+03	 1.42589E+04
 1.35000E-05	 2.33710E+03	 7.69450E+03
 2.10000E-05	 2.33710E+03	 7.69450E+03
 2.10000E-05	 2.29208E+03	 6.07288E+03
 3.00000E-05	 2.29208E+03	 6.07288E+03
 3.00000E-05	 1.64557E+03	 3.57998E+03
 4.50000E-05	 1.64557E+03	 3.57998E+03
 4.50000E-05	 1.29608E+04	 2.37584E+04
 6.90000E-05	 1.29608E+04	 2.37584E+04
 6.90000E-05	 1.26131E+04	 2.00664E+04
 1.00000E-04	 1.26131E+04	 2.00664E+04
 1.00000E-04	 1.34953E+04	 1.92131E+04
 1.35000E-04	 1.34953E+04	 1.92131E+04
 1.35000E-04	 1.55694E+04	 2.04189E+04
 1.70000E-04	 1.55694E+04	 2.04189E+04
 1.70000E-04	 1.26307E+04	 1.56496E+04
 2.20000E-04	 1.26307E+04	 1.56496E+04
 2.20000E-04	 1.24434E+04	 1.48681E+04
 2.80000E-04	 1.24434E+04	 1.48681E+04
 2.80000E-04	 1.11945E+04	 1.31050E+04
 3.60000E-04	 1.11945E+04	 1.31050E+04
 3.60000E-04	 1.19692E+04	 1.38717E+04
 4.50000E-04	 1.19692E+04	 1.38717E+04
 4.50000E-04	 1.04985E+05	 1.21629E+05
 5.75000E-04	 1.04985E+05	 1.21629E+05
