   E (MeV)	Unadj. F×Eavg	Adj. F×Eavg
 1.00000E-10	 1.45352E+00	 1.44073E+00
 1.00000E-09	 1.45352E+00	 1.44073E+00
 1.00000E-09	 1.45352E+00	 1.44073E+00
 1.00000E-08	 1.45352E+00	 1.44073E+00
 1.00000E-08	 3.01882E+00	 2.99225E+00
 2.30000E-08	 3.01882E+00	 2.99225E+00
 2.30000E-08	 3.21540E+00	 3.18711E+00
 5.00000E-08	 3.21540E+00	 3.18711E+00
 5.00000E-08	 5.76338E+00	 5.71268E+00
 7.60000E-08	 5.76338E+00	 5.71268E+00
 7.60000E-08	 5.82430E+00	 5.77307E+00
 1.15000E-07	 5.82430E+00	 5.77307E+00
 1.15000E-07	 6.16229E+00	 6.10809E+00
 1.70000E-07	 6.16229E+00	 6.10809E+00
 1.70000E-07	 5.94624E+00	 5.89394E+00
 2.55000E-07	 5.94624E+00	 5.89394E+00
 2.55000E-07	 6.04138E+00	 5.98824E+00
 3.80000E-07	 6.04138E+00	 5.98824E+00
 3.80000E-07	 6.50588E+00	 6.44865E+00
 5.50000E-07	 6.50588E+00	 6.44865E+00
 5.50000E-07	 5.70009E+00	 5.64994E+00
 8.40000E-07	 5.70009E+00	 5.64994E+00
 8.40000E-07	 5.78224E+00	 5.73137E+00
 1.27500E-06	 5.78224E+00	 5.73137E+00
 1.27500E-06	 6.04156E+00	 5.98839E+00
 1.90000E-06	 6.04156E+00	 5.98839E+00
 1.90000E-06	 6.21051E+00	 6.15584E+00
 2.80000E-06	 6.21051E+00	 6.15584E+00
 2.80000E-06	 5.78211E+00	 5.73120E+00
 4.25000E-06	 5.78211E+00	 5.73120E+00
 4.25000E-06	 6.12032E+00	 6.06642E+00
 6.30000E-06	 6.12032E+00	 6.06642E+00
 6.30000E-06	 6.35622E+00	 6.30022E+00
 9.20000E-06	 6.35622E+00	 6.30022E+00
 9.20000E-06	 6.27833E+00	 6.22300E+00
 1.35000E-05	 6.27833E+00	 6.22300E+00
 1.35000E-05	 5.47054E+00	 5.42231E+00
 2.10000E-05	 5.47054E+00	 5.42231E+00
 2.10000E-05	 6.73907E+00	 6.67965E+00
 3.00000E-05	 6.73907E+00	 6.67965E+00
 3.00000E-05	 5.94609E+00	 5.89365E+00
 4.50000E-05	 5.94609E+00	 5.89365E+00
 4.50000E-05	 5.64884E+00	 5.59901E+00
 6.90000E-05	 5.64884E+00	 5.59901E+00
 6.90000E-05	 6.48321E+00	 6.42601E+00
 1.00000E-04	 6.48321E+00	 6.42601E+00
 1.00000E-04	 7.98472E+00	 7.91426E+00
 1.35000E-04	 7.98472E+00	 7.91426E+00
 1.35000E-04	 1.03631E+01	 1.02717E+01
 1.70000E-04	 1.03631E+01	 1.02717E+01
 1.70000E-04	 9.27613E+00	 9.19425E+00
 2.20000E-04	 9.27613E+00	 9.19425E+00
 2.20000E-04	 9.91015E+00	 9.82267E+00
 2.80000E-04	 9.91015E+00	 9.82267E+00
 2.80000E-04	 9.51359E+00	 9.42960E+00
 3.60000E-04	 9.51359E+00	 9.42960E+00
 3.60000E-04	 1.07032E+01	 1.06087E+01
 4.50000E-04	 1.07032E+01	 1.06087E+01
 4.50000E-04	 9.75163E+00	 9.66553E+00
 5.75000E-04	 9.75163E+00	 9.66553E+00
 5.75000E-04	 8.58165E+00	 8.50588E+00
 7.60000E-04	 8.58165E+00	 8.50588E+00
 7.60000E-04	 1.02271E+01	 1.01368E+01
 9.60000E-04	 1.02271E+01	 1.01368E+01
 9.60000E-04	 8.43778E+00	 8.36327E+00
 1.27500E-03	 8.43778E+00	 8.36327E+00
 1.27500E-03	 1.05200E+01	 1.04271E+01
 1.60000E-03	 1.05200E+01	 1.04271E+01
 1.60000E-03	 1.07031E+01	 1.06086E+01
 2.00000E-03	 1.07031E+01	 1.06086E+01
 2.00000E-03	 7.98449E+00	 7.91399E+00
 2.70000E-03	 7.98449E+00	 7.91399E+00
 2.70000E-03	 1.03629E+01	 1.02713E+01
 3.40000E-03	 1.03629E+01	 1.02713E+01
 3.40000E-03	 8.54110E+00	 8.46567E+00
 4.50000E-03	 8.54110E+00	 8.46567E+00
 4.50000E-03	 1.18920E+01	 1.17870E+01
 5.50000E-03	 1.18920E+01	 1.17870E+01
 5.50000E-03	 8.88413E+00	 8.80568E+00
 7.20000E-03	 8.88413E+00	 8.80568E+00
 7.20000E-03	 9.75143E+00	 9.66532E+00
 9.20000E-03	 9.75143E+00	 9.66532E+00
 9.20000E-03	 9.00420E+00	 8.92469E+00
 1.20000E-02	 9.00420E+00	 8.92469E+00
 1.20000E-02	 1.07030E+01	 1.06084E+01
 1.50000E-02	 1.07030E+01	 1.06084E+01
 1.50000E-02	 1.01085E+01	 1.00193E+01
 1.90000E-02	 1.01085E+01	 1.00193E+01
 1.90000E-02	 8.14157E+00	 8.06967E+00
 2.55000E-02	 8.14157E+00	 8.06967E+00
 2.55000E-02	 1.05200E+01	 1.04271E+01
 3.20000E-02	 1.05200E+01	 1.04271E+01
 3.20000E-02	 1.07028E+01	 1.06083E+01
 4.00000E-02	 1.07028E+01	 1.06083E+01
 4.00000E-02	 8.80025E+00	 8.72254E+00
 5.25000E-02	 8.80025E+00	 8.72254E+00
 5.25000E-02	 1.04388E+01	 1.03466E+01
 6.60000E-02	 1.04388E+01	 1.03466E+01
 6.60000E-02	 8.32442E+00	 8.25091E+00
 8.80000E-02	 8.32442E+00	 8.25091E+00
 8.80000E-02	 1.07028E+01	 1.06083E+01
 1.10000E-01	 1.07028E+01	 1.06083E+01
 1.10000E-01	 1.16541E+01	 1.15512E+01
 1.35000E-01	 1.16541E+01	 1.15512E+01
 1.35000E-01	 1.40325E+01	 1.39086E+01
 1.60000E-01	 1.40325E+01	 1.39086E+01
 1.60000E-01	 1.38742E+01	 1.37517E+01
 1.90000E-01	 1.38742E+01	 1.37517E+01
 1.90000E-01	 1.62526E+01	 1.61091E+01
 2.20000E-01	 1.62526E+01	 1.61091E+01
 2.20000E-01	 1.61393E+01	 1.59968E+01
 2.55000E-01	 1.61393E+01	 1.59968E+01
 2.55000E-01	 1.85178E+01	 1.83542E+01
 2.90000E-01	 1.85178E+01	 1.83542E+01
 2.90000E-01	 2.41808E+01	 2.39672E+01
 3.20000E-01	 2.41808E+01	 2.39672E+01
 3.20000E-01	 2.02170E+01	 2.00385E+01
 3.60000E-01	 2.02170E+01	 2.00385E+01
 3.60000E-01	 2.25955E+01	 2.23960E+01
 4.00000E-01	 2.25955E+01	 2.23960E+01
 4.00000E-01	 2.02172E+01	 2.00387E+01
 4.50000E-01	 2.02172E+01	 2.00387E+01
 4.50000E-01	 2.25957E+01	 2.23962E+01
 5.00000E-01	 2.25957E+01	 2.23962E+01
 5.00000E-01	 2.49742E+01	 2.47536E+01
 5.50000E-01	 2.49742E+01	 2.47536E+01
 5.50000E-01	 2.73527E+01	 2.71111E+01
 6.00000E-01	 2.73527E+01	 2.71111E+01
 6.00000E-01	 2.49736E+01	 2.47530E+01
 6.60000E-01	 2.49736E+01	 2.47530E+01
 6.60000E-01	 2.73520E+01	 2.71105E+01
 7.20000E-01	 2.73520E+01	 2.71105E+01
 7.20000E-01	 2.97044E+01	 2.94321E+01
 7.80000E-01	 2.97044E+01	 2.94321E+01
 7.80000E-01	 3.20213E+01	 3.16975E+01
 8.40000E-01	 3.20213E+01	 3.16975E+01
 8.40000E-01	 2.60298E+01	 2.57370E+01
 9.20000E-01	 2.60298E+01	 2.57370E+01
 9.20000E-01	 2.82757E+01	 2.78999E+01
 1.00000E+00	 2.82757E+01	 2.78999E+01
 1.00000E+00	 1.28639E+01	 1.26475E+01
 1.20000E+00	 1.28639E+01	 1.26475E+01
 1.20000E+00	 1.50135E+01	 1.46717E+01
 1.40000E+00	 1.50135E+01	 1.46717E+01
 1.40000E+00	 1.69672E+01	 1.64143E+01
 1.60000E+00	 1.69672E+01	 1.64143E+01
 1.60000E+00	 1.85903E+01	 1.76906E+01
 1.80000E+00	 1.85903E+01	 1.76906E+01
 1.80000E+00	 1.96833E+01	 1.82424E+01
 2.00000E+00	 1.96833E+01	 1.82424E+01
 2.00000E+00	 1.36392E+01	 1.21261E+01
 2.30000E+00	 1.36392E+01	 1.21261E+01
 2.30000E+00	 1.36162E+01	 1.13455E+01
 2.60000E+00	 1.36162E+01	 1.13455E+01
 2.60000E+00	 1.24179E+01	 9.34488E+00
 2.90000E+00	 1.24179E+01	 9.34488E+00
 2.90000E+00	 7.53347E+00	 4.81712E+00
 3.30000E+00	 7.53347E+00	 4.81712E+00
 3.30000E+00	 4.84641E+00	 2.35237E+00
 3.70000E+00	 4.84641E+00	 2.35237E+00
 3.70000E+00	 1.75408E+00	 4.92579E-01
 4.10000E+00	 1.75408E+00	 4.92579E-01
 4.10000E+00	 6.92456E-01	 1.14002E-01
 4.50000E+00	 6.92456E-01	 1.14002E-01
 4.50000E+00	 3.16686E-01	 3.75066E-02
 5.00000E+00	 3.16686E-01	 3.75066E-02
 5.00000E+00	 1.58211E-01	 1.25818E-02
 5.50000E+00	 1.58211E-01	 1.25818E-02
 5.50000E+00	 6.84245E-02	 3.40926E-03
 6.00000E+00	 6.84245E-02	 3.40926E-03
 6.00000E+00	 1.89889E-02	 5.58295E-04
 6.70000E+00	 1.89889E-02	 5.58295E-04
