   E (MeV)	Unadj. F×Eavg	Adj. F×Eavg
 1.00000E-10	 0.00000E+00	 0.00000E+00
 1.00000E-09	 0.00000E+00	 0.00000E+00
 1.00000E-09	 0.00000E+00	 0.00000E+00
 1.00000E-08	 0.00000E+00	 0.00000E+00
 1.00000E-08	 0.00000E+00	 0.00000E+00
 2.30000E-08	 0.00000E+00	 0.00000E+00
 2.30000E-08	 0.00000E+00	 0.00000E+00
 5.00000E-08	 0.00000E+00	 0.00000E+00
 5.00000E-08	 0.00000E+00	 0.00000E+00
 7.60000E-08	 0.00000E+00	 0.00000E+00
 7.60000E-08	 0.00000E+00	 0.00000E+00
 1.15000E-07	 0.00000E+00	 0.00000E+00
 1.15000E-07	 0.00000E+00	 0.00000E+00
 1.70000E-07	 0.00000E+00	 0.00000E+00
 1.70000E-07	 0.00000E+00	 0.00000E+00
 2.55000E-07	 0.00000E+00	 0.00000E+00
 2.55000E-07	 0.00000E+00	 0.00000E+00
 3.80000E-07	 0.00000E+00	 0.00000E+00
 3.80000E-07	 0.00000E+00	 0.00000E+00
 5.50000E-07	 0.00000E+00	 0.00000E+00
 5.50000E-07	 0.00000E+00	 0.00000E+00
 8.40000E-07	 0.00000E+00	 0.00000E+00
 8.40000E-07	 0.00000E+00	 0.00000E+00
 1.27500E-06	 0.00000E+00	 0.00000E+00
 1.27500E-06	 0.00000E+00	 0.00000E+00
 1.90000E-06	 0.00000E+00	 0.00000E+00
 1.90000E-06	 0.00000E+00	 0.00000E+00
 2.80000E-06	 0.00000E+00	 0.00000E+00
 2.80000E-06	 0.00000E+00	 0.00000E+00
 4.25000E-06	 0.00000E+00	 0.00000E+00
 4.25000E-06	 0.00000E+00	 0.00000E+00
 6.30000E-06	 0.00000E+00	 0.00000E+00
 6.30000E-06	 0.00000E+00	 0.00000E+00
 9.20000E-06	 0.00000E+00	 0.00000E+00
 9.20000E-06	 0.00000E+00	 0.00000E+00
 1.35000E-05	 0.00000E+00	 0.00000E+00
 1.35000E-05	 9.01872E+06	 9.04718E+06
 2.10000E-05	 9.01872E+06	 9.04718E+06
 2.10000E-05	 5.62736E+06	 5.64504E+06
 3.00000E-05	 5.62736E+06	 5.64504E+06
 3.00000E-05	 1.94788E+06	 1.95396E+06
 4.50000E-05	 1.94788E+06	 1.95396E+06
 4.50000E-05	 1.38046E+06	 1.38475E+06
 6.90000E-05	 1.38046E+06	 1.38475E+06
 6.90000E-05	 1.17011E+06	 1.17371E+06
 1.00000E-04	 1.17011E+06	 1.17371E+06
 1.00000E-04	 1.04605E+06	 1.04923E+06
 1.35000E-04	 1.04605E+06	 1.04923E+06
 1.35000E-04	 9.70286E+06	 9.73183E+06
 1.70000E-04	 9.70286E+06	 9.73183E+06
 1.70000E-04	 6.28023E+06	 6.29858E+06
 2.20000E-04	 6.28023E+06	 6.29858E+06
 2.20000E-04	 5.04506E+06	 5.05941E+06
 2.80000E-04	 5.04506E+06	 5.05941E+06
 2.80000E-04	 3.83628E+06	 3.84681E+06
