   E (MeV)	Unadj. F×Eavg	Adj. F×Eavg
 1.00000E-10	 4.06568E+02	 1.68374E+03
 1.00000E-09	 4.06568E+02	 1.68374E+03
 1.00000E-09	 4.06568E+02	 1.50097E+03
 1.00000E-08	 4.06568E+02	 1.50097E+03
 1.00000E-08	 8.44411E+02	 2.86929E+03
 2.30000E-08	 8.44411E+02	 2.86929E+03
 2.30000E-08	 8.99378E+02	 2.91990E+03
 5.00000E-08	 8.99378E+02	 2.91990E+03
 5.00000E-08	 1.61206E+03	 5.01156E+03
 7.60000E-08	 1.61206E+03	 5.01156E+03
 7.60000E-08	 1.62912E+03	 4.86139E+03
 1.15000E-07	 1.62912E+03	 4.86139E+03
 1.15000E-07	 1.72371E+03	 4.91001E+03
 1.70000E-07	 1.72371E+03	 4.91001E+03
 1.70000E-07	 1.66323E+03	 4.50380E+03
 2.55000E-07	 1.66323E+03	 4.50380E+03
 2.55000E-07	 1.68984E+03	 4.33778E+03
 3.80000E-07	 1.68984E+03	 4.33778E+03
 3.80000E-07	 1.81977E+03	 4.42763E+03
 5.50000E-07	 1.81977E+03	 4.42763E+03
 5.50000E-07	 1.59441E+03	 3.67535E+03
 8.40000E-07	 1.59441E+03	 3.67535E+03
 8.40000E-07	 1.61735E+03	 3.53146E+03
 1.27500E-06	 1.61735E+03	 3.53146E+03
 1.27500E-06	 1.68984E+03	 3.50122E+03
 1.90000E-06	 1.68984E+03	 3.50122E+03
 1.90000E-06	 1.73715E+03	 3.42122E+03
 2.80000E-06	 1.73715E+03	 3.42122E+03
 2.80000E-06	 1.61735E+03	 3.02894E+03
 4.25000E-06	 1.61735E+03	 3.02894E+03
 4.25000E-06	 1.71191E+03	 3.04957E+03
 6.30000E-06	 1.71191E+03	 3.04957E+03
 6.30000E-06	 1.77794E+03	 3.01509E+03
 9.20000E-06	 1.77794E+03	 3.01509E+03
 9.20000E-06	 1.75606E+03	 2.83546E+03
 1.35000E-05	 1.75606E+03	 2.83546E+03
 1.35000E-05	 1.53017E+03	 2.35075E+03
 2.10000E-05	 1.53017E+03	 2.35075E+03
 2.10000E-05	 1.88500E+03	 2.75834E+03
 3.00000E-05	 1.88500E+03	 2.75834E+03
 3.00000E-05	 1.66323E+03	 2.32259E+03
 4.50000E-05	 1.66323E+03	 2.32259E+03
 4.50000E-05	 1.58007E+03	 2.10849E+03
 6.90000E-05	 1.58007E+03	 2.10849E+03
 6.90000E-05	 1.81346E+03	 2.32034E+03
 1.00000E-04	 1.81346E+03	 2.32034E+03
 1.00000E-04	 2.23348E+03	 2.75305E+03
 1.35000E-04	 2.23348E+03	 2.75305E+03
 1.35000E-04	 2.89878E+03	 3.45887E+03
 1.70000E-04	 2.89878E+03	 3.45887E+03
 1.70000E-04	 2.59464E+03	 3.00937E+03
 2.20000E-04	 2.59464E+03	 3.00937E+03
 2.20000E-04	 2.77205E+03	 3.13713E+03
 2.80000E-04	 2.77205E+03	 3.13713E+03
 2.80000E-04	 2.66117E+03	 2.94969E+03
 3.60000E-04	 2.66117E+03	 2.94969E+03
 3.60000E-04	 2.99382E+03	 3.26138E+03
 4.50000E-04	 2.99382E+03	 3.26138E+03
 4.50000E-04	 2.72770E+03	 2.92928E+03
 5.75000E-04	 2.72770E+03	 2.92928E+03
 5.75000E-04	 2.40045E+03	 2.54729E+03
 7.60000E-04	 2.40045E+03	 2.54729E+03
 7.60000E-04	 2.86076E+03	 3.00617E+03
 9.60000E-04	 2.86076E+03	 3.00617E+03
 9.60000E-04	 2.36021E+03	 2.46011E+03
 1.27500E-03	 2.36021E+03	 2.46011E+03
 1.27500E-03	 2.94264E+03	 3.04647E+03
 1.60000E-03	 2.94264E+03	 3.04647E+03
 1.60000E-03	 2.99382E+03	 3.08202E+03
 2.00000E-03	 2.99382E+03	 3.08202E+03
 2.00000E-03	 2.23348E+03	 2.28805E+03
 2.70000E-03	 2.23348E+03	 2.28805E+03
 2.70000E-03	 2.89878E+03	 2.95715E+03
 3.40000E-03	 2.89878E+03	 2.95715E+03
 3.40000E-03	 2.38901E+03	 2.42837E+03
 4.50000E-03	 2.38901E+03	 2.42837E+03
 4.50000E-03	 3.32647E+03	 3.37090E+03
 5.50000E-03	 3.32647E+03	 3.37090E+03
 5.50000E-03	 2.48507E+03	 2.51165E+03
 7.20000E-03	 2.48507E+03	 2.51165E+03
