   E (MeV)	Unadj. F×Eavg	Adj. F×Eavg
 1.00000E-10	 0.00000E+00	 0.00000E+00
 1.00000E-09	 0.00000E+00	 0.00000E+00
 1.00000E-09	 0.00000E+00	 0.00000E+00
 1.00000E-08	 0.00000E+00	 0.00000E+00
 1.00000E-08	 0.00000E+00	 0.00000E+00
 2.30000E-08	 0.00000E+00	 0.00000E+00
 2.30000E-08	 0.00000E+00	 0.00000E+00
 5.00000E-08	 0.00000E+00	 0.00000E+00
 5.00000E-08	 0.00000E+00	 0.00000E+00
 7.60000E-08	 0.00000E+00	 0.00000E+00
 7.60000E-08	 0.00000E+00	 0.00000E+00
 1.15000E-07	 0.00000E+00	 0.00000E+00
 1.15000E-07	 0.00000E+00	 0.00000E+00
 1.70000E-07	 0.00000E+00	 0.00000E+00
 1.70000E-07	 0.00000E+00	 0.00000E+00
 2.55000E-07	 0.00000E+00	 0.00000E+00
 2.55000E-07	 0.00000E+00	 0.00000E+00
 3.80000E-07	 0.00000E+00	 0.00000E+00
 3.80000E-07	 0.00000E+00	 0.00000E+00
 5.50000E-07	 0.00000E+00	 0.00000E+00
 5.50000E-07	 0.00000E+00	 0.00000E+00
 8.40000E-07	 0.00000E+00	 0.00000E+00
 8.40000E-07	 0.00000E+00	 0.00000E+00
 1.27500E-06	 0.00000E+00	 0.00000E+00
 1.27500E-06	 0.00000E+00	 0.00000E+00
 1.90000E-06	 0.00000E+00	 0.00000E+00
 1.90000E-06	 0.00000E+00	 0.00000E+00
 2.80000E-06	 0.00000E+00	 0.00000E+00
 2.80000E-06	 1.01031E-30	 1.03197E-30
 4.25000E-06	 1.01031E-30	 1.03197E-30
 4.25000E-06	 1.05263E-30	 1.07519E-30
 6.30000E-06	 1.05263E-30	 1.07519E-30
 6.30000E-06	 1.09088E-30	 1.11426E-30
 9.20000E-06	 1.09088E-30	 1.11426E-30
 9.20000E-06	 1.08902E-30	 1.11237E-30
 1.35000E-05	 1.08902E-30	 1.11237E-30
 1.35000E-05	 9.61506E-31	 9.82119E-31
 2.10000E-05	 9.61506E-31	 9.82119E-31
 2.10000E-05	 1.23769E-30	 1.26422E-30
 3.00000E-05	 1.23769E-30	 1.26422E-30
 3.00000E-05	 1.14138E-30	 1.16585E-30
 4.50000E-05	 1.14138E-30	 1.16585E-30
 4.50000E-05	 1.09834E-30	 1.12188E-30
 6.90000E-05	 1.09834E-30	 1.12188E-30
 6.90000E-05	 1.28358E-30	 1.31110E-30
 1.00000E-04	 1.28358E-30	 1.31110E-30
 1.00000E-04	 1.57304E-30	 1.60677E-30
 1.35000E-04	 1.57304E-30	 1.60677E-30
 1.35000E-04	 2.03255E-30	 2.07613E-30
 1.70000E-04	 2.03255E-30	 2.07613E-30
 1.70000E-04	 1.69774E-30	 1.73414E-30
 2.20000E-04	 1.69774E-30	 1.73414E-30
 2.20000E-04	 1.71998E-30	 1.75686E-30
 2.80000E-04	 1.71998E-30	 1.75686E-30
 2.80000E-04	 1.50446E-30	 1.53671E-30
