   E (MeV)	Unadj. F×Eavg	Adj. F×Eavg
 1.00000E-10	 1.94756E+05	 1.95171E+05
 1.00000E-09	 1.94756E+05	 1.95171E+05
 1.00000E-09	 1.94722E+05	 1.95100E+05
 1.00000E-08	 1.94722E+05	 1.95100E+05
 1.00000E-08	 4.04327E+05	 4.05350E+05
 2.30000E-08	 4.04327E+05	 4.05350E+05
 2.30000E-08	 4.30347E+05	 4.31769E+05
 5.00000E-08	 4.30347E+05	 4.31769E+05
 5.00000E-08	 7.69849E+05	 7.72528E+05
 7.60000E-08	 7.69849E+05	 7.72528E+05
 7.60000E-08	 7.75416E+05	 7.77136E+05
 1.15000E-07	 7.75416E+05	 7.77136E+05
 1.15000E-07	 8.15801E+05	 8.14754E+05
 1.70000E-07	 8.15801E+05	 8.14754E+05
 1.70000E-07	 7.80199E+05	 7.73814E+05
 2.55000E-07	 7.80199E+05	 7.73814E+05
 2.55000E-07	 7.82253E+05	 7.66817E+05
 3.80000E-07	 7.82253E+05	 7.66817E+05
 3.80000E-07	 8.26793E+05	 7.96318E+05
 5.50000E-07	 8.26793E+05	 7.96318E+05
 5.50000E-07	 7.06065E+05	 6.63582E+05
 8.40000E-07	 7.06065E+05	 6.63582E+05
 8.40000E-07	 6.92055E+05	 6.29757E+05
 1.27500E-06	 6.92055E+05	 6.29757E+05
 1.27500E-06	 6.91420E+05	 6.03806E+05
 1.90000E-06	 6.91420E+05	 6.03806E+05
 1.90000E-06	 6.71162E+05	 5.56953E+05
 2.80000E-06	 6.71162E+05	 5.56953E+05
 2.80000E-06	 5.81271E+05	 4.53540E+05
 4.25000E-06	 5.81271E+05	 4.53540E+05
 4.25000E-06	 8.42615E+05	 6.11169E+05
 6.30000E-06	 8.42615E+05	 6.11169E+05
 6.30000E-06	 6.13509E+06	 4.08529E+06
 9.20000E-06	 6.13509E+06	 4.08529E+06
 9.20000E-06	 6.57735E+06	 3.96877E+06
 1.35000E-05	 6.57735E+06	 3.96877E+06
 1.35000E-05	 1.56377E+07	 8.44389E+06
 2.10000E-05	 1.56377E+07	 8.44389E+06
 2.10000E-05	 1.65494E+07	 7.88826E+06
 3.00000E-05	 1.65494E+07	 7.88826E+06
 3.00000E-05	 2.65333E+07	 1.10098E+07
 4.50000E-05	 2.65333E+07	 1.10098E+07
 4.50000E-05	 4.58423E+07	 1.63897E+07
 6.90000E-05	 4.58423E+07	 1.63897E+07
 6.90000E-05	 5.94525E+07	 1.81207E+07
 1.00000E-04	 5.94525E+07	 1.81207E+07
 1.00000E-04	 7.16702E+07	 1.83984E+07
 1.35000E-04	 7.16702E+07	 1.83984E+07
 1.35000E-04	 8.53008E+07	 1.82336E+07
 1.70000E-04	 8.53008E+07	 1.82336E+07
 1.70000E-04	 8.79724E+07	 1.70085E+07
 2.20000E-04	 8.79724E+07	 1.70085E+07
 2.20000E-04	 9.91854E+07	 1.86440E+07
 2.80000E-04	 9.91854E+07	 1.86440E+07
 2.80000E-04	 1.04333E+08	 1.92166E+07
 3.60000E-04	 1.04333E+08	 1.92166E+07
 3.60000E-04	 1.01740E+08	 1.85002E+07
 4.50000E-04	 1.01740E+08	 1.85002E+07
 4.50000E-04	 1.09231E+08	 1.97546E+07
 5.75000E-04	 1.09231E+08	 1.97546E+07
 5.75000E-04	 1.15108E+08	 2.08686E+07
 7.60000E-04	 1.15108E+08	 2.08686E+07
 7.60000E-04	 1.17246E+08	 2.14464E+07
 9.60000E-04	 1.17246E+08	 2.14464E+07
 9.60000E-04	 1.46490E+08	 2.72031E+07
 1.27500E-03	 1.46490E+08	 2.72031E+07
 1.27500E-03	 1.74562E+08	 3.30912E+07
 1.60000E-03	 1.74562E+08	 3.30912E+07
 1.60000E-03	 2.84888E+08	 5.53667E+07
 2.00000E-03	 2.84888E+08	 5.53667E+07
 2.00000E-03	 4.87328E+08	 1.03944E+08
 2.70000E-03	 4.87328E+08	 1.03944E+08
 2.70000E-03	 7.20124E+08	 1.78381E+08
 3.40000E-03	 7.20124E+08	 1.78381E+08
 3.40000E-03	 1.11458E+09	 3.17639E+08
 4.50000E-03	 1.11458E+09	 3.17639E+08
 4.50000E-03	 1.53806E+09	 4.98497E+08
 5.50000E-03	 1.53806E+09	 4.98497E+08
 5.50000E-03	 2.00611E+09	 7.30631E+08
 7.20000E-03	 2.00611E+09	 7.30631E+08
 7.20000E-03	 2.54104E+09	 1.02807E+09
 9.20000E-03	 2.54104E+09	 1.02807E+09
 9.20000E-03	 3.39092E+09	 1.50334E+09
 1.20000E-02	 3.39092E+09	 1.50334E+09
 1.20000E-02	 4.30301E+09	 2.06097E+09
 1.50000E-02	 4.30301E+09	 2.06097E+09
 1.50000E-02	 5.28557E+09	 2.69683E+09
 1.90000E-02	 5.28557E+09	 2.69683E+09
 1.90000E-02	 6.42376E+09	 3.45012E+09
 2.55000E-02	 6.42376E+09	 3.45012E+09
 2.55000E-02	 7.76401E+09	 4.33588E+09
 3.20000E-02	 7.76401E+09	 4.33588E+09
 3.20000E-02	 9.36805E+09	 5.37828E+09
 4.00000E-02	 9.36805E+09	 5.37828E+09
 4.00000E-02	 1.10345E+10	 6.46477E+09
 5.25000E-02	 1.10345E+10	 6.46477E+09
 5.25000E-02	 1.35489E+10	 8.06274E+09
 6.60000E-02	 1.35489E+10	 8.06274E+09
 6.60000E-02	 1.57158E+10	 9.49471E+09
 8.80000E-02	 1.57158E+10	 9.49471E+09
 8.80000E-02	 1.87761E+10	 1.15613E+10
 1.10000E-01	 1.87761E+10	 1.15613E+10
 1.10000E-01	 2.19291E+10	 1.38698E+10
 1.35000E-01	 2.19291E+10	 1.38698E+10
 1.35000E-01	 2.56902E+10	 1.68979E+10
