   E (MeV)	Unadj. F×Eavg	Adj. F×Eavg
 3.60000E-01	 6.42162E+03	 6.42960E+03
 3.60000E-01	 1.06229E+04	 1.06351E+04
 4.00000E-01	 1.06229E+04	 1.06351E+04
 4.00000E-01	 1.72298E+04	 1.72474E+04
 4.50000E-01	 1.72298E+04	 1.72474E+04
 4.50000E-01	 2.45926E+04	 2.46145E+04
 5.00000E-01	 2.45926E+04	 2.46145E+04
 5.00000E-01	 3.66865E+04	 3.67142E+04
 5.50000E-01	 3.66865E+04	 3.67142E+04
 5.50000E-01	 5.44079E+04	 5.44420E+04
 6.00000E-01	 5.44079E+04	 5.44420E+04
 6.00000E-01	 7.20532E+04	 7.20898E+04
 6.60000E-01	 7.20532E+04	 7.20898E+04
 6.60000E-01	 1.00692E+05	 1.00732E+05
 7.20000E-01	 1.00692E+05	 1.00732E+05
 7.20000E-01	 1.39111E+05	 1.39153E+05
 7.80000E-01	 1.39111E+05	 1.39153E+05
 7.80000E-01	 1.57831E+05	 1.57866E+05
 8.40000E-01	 1.57831E+05	 1.57866E+05
 8.40000E-01	 1.77461E+05	 1.77487E+05
 9.20000E-01	 1.77461E+05	 1.77487E+05
 9.20000E-01	 1.89409E+05	 1.89424E+05
 1.00000E+00	 1.89409E+05	 1.89424E+05
 1.00000E+00	 1.96955E+05	 1.96960E+05
 1.20000E+00	 1.96955E+05	 1.96960E+05
 1.20000E+00	 1.88293E+05	 1.88289E+05
 1.40000E+00	 1.88293E+05	 1.88289E+05
 1.40000E+00	 1.54920E+05	 1.54911E+05
 1.60000E+00	 1.54920E+05	 1.54911E+05
 1.60000E+00	 1.18373E+05	 1.18360E+05
 1.80000E+00	 1.18373E+05	 1.18360E+05
 1.80000E+00	 8.87804E+04	 8.87651E+04
 2.00000E+00	 8.87804E+04	 8.87651E+04
 2.00000E+00	 6.74199E+04	 6.73999E+04
 2.30000E+00	 6.74199E+04	 6.73999E+04
 2.30000E+00	 5.42310E+04	 5.41991E+04
 2.60000E+00	 5.42310E+04	 5.41991E+04
 2.60000E+00	 4.56760E+04	 4.56221E+04
 2.90000E+00	 4.56760E+04	 4.56221E+04
 2.90000E+00	 4.40353E+04	 4.39392E+04
 3.30000E+00	 4.40353E+04	 4.39392E+04
 3.30000E+00	 3.39946E+04	 3.39794E+04
 3.70000E+00	 3.39946E+04	 3.39794E+04
 3.70000E+00	 3.73108E+04	 3.72934E+04
 4.10000E+00	 3.73108E+04	 3.72934E+04
 4.10000E+00	 4.43390E+04	 4.43179E+04
 4.50000E+00	 4.43390E+04	 4.43179E+04
 4.50000E+00	 5.45765E+04	 5.45519E+04
 5.00000E+00	 5.45765E+04	 5.45519E+04
 5.00000E+00	 7.33065E+04	 7.32774E+04
 5.50000E+00	 7.33065E+04	 7.32774E+04
 5.50000E+00	 9.57892E+04	 9.57579E+04
 6.00000E+00	 9.57892E+04	 9.57579E+04
